subscriber_id,subscriber_name,city,zone,plan_type,plan_name,monthly_charge,activation_date,status
SUB_00334,User_334,Dubai,5,Postpaid,Standard,78,2024-07-30,Active
SUB_00335,User_335,Dubai,7,Prepaid,Standard,496,2024-06-04,Active
SUB_00336,User_336,Dubai,3,Prepaid,Premium,261,2024-02-01,Suspended
SUB_00337,User_337,Ajman,8,Postpaid,Unlimited,203,2023-12-23,Suspended
SUB_00338,User_338,Sharjah,6,Postpaid,Standard,280,2023-07-05,Active
SUB_00339,User_339,Abu Dhabi,5,Prepaid,Basic,151,2024-10-31,Suspended
SUB_00340,User_340,Dubai,7,Postpaid,Basic,364,2024-06-26,Active
SUB_00341,User_341,Abu Dhabi,4,Prepaid,Premium,226,2023-05-31,Suspended
SUB_00342,User_342,Abu Dhabi,8,Prepaid,Standard,230,2023-11-15,Active
SUB_00343,User_343,Dubai,8,Prepaid,Standard,464,2024-10-29,Active
SUB_00344,User_344,Abu Dhabi,7,Prepaid,Basic,281,2023-02-28,Active
SUB_00345,User_345,Abu Dhabi,5,Postpaid,Standard,61,2023-01-10,Active
SUB_00346,User_346,Abu Dhabi,2,Postpaid,Basic,235,2023-05-04,Active
SUB_00347,User_347,Abu Dhabi,1,Postpaid,Unlimited,298,2023-12-22,Active
SUB_00348,User_348,Dubai,4,Prepaid,Premium,469,2023-12-12,Active
SUB_00349,User_349,Abu Dhabi,4,Prepaid,Basic,315,2023-08-25,Active
SUB_00350,User_350,Abu Dhabi,2,Prepaid,Standard,439,2023-11-29,Active
SUB_00351,User_351,Abu Dhabi,5,Prepaid,Basic,184,2023-01-17,Active
SUB_00352,User_352,Ajman,8,Postpaid,Standard,294,2024-02-28,Active
SUB_00353,User_353,Sharjah,8,Postpaid,Premium,80,2023-11-20,Churned
SUB_00354,User_354,Dubai,1,Prepaid,Standard,396,2023-01-23,Active
SUB_00355,User_355,Dubai,4,Prepaid,Standard,308,2024-04-03,Active
SUB_00356,User_356,Abu Dhabi,1,Prepaid,Basic,153,2024-04-04,Churned
SUB_00357,User_357,Dubai,4,Prepaid,Premium,480,2024-06-04,Active
SUB_00358,User_358,Abu Dhabi,5,Prepaid,Standard,431,2024-12-19,Active
SUB_00359,User_359,Ajman,6,Prepaid,Standard,50,2024-07-10,Active
SUB_00360,User_360,Abu Dhabi,4,Prepaid,Basic,478,2024-02-25,Active
SUB_00361,User_361,Abu Dhabi,6,Prepaid,Standard,487,2024-02-07,Active
SUB_00362,User_362,Abu Dhabi,4,Prepaid,Unlimited,483,2023-11-27,Active
SUB_00363,User_363,Abu Dhabi,8,Prepaid,Standard,256,2024-04-01,Active
SUB_00364,User_364,Abu Dhabi,3,Postpaid,Standard,184,2024-04-27,Active
SUB_00365,User_365,Ajman,5,Prepaid,Standard,496,2024-05-12,Active
SUB_00366,User_366,Abu Dhabi,2,Postpaid,Premium,320,2023-01-27,Active
SUB_00367,User_367,Fujairah,6,Prepaid,Standard,138,2024-02-01,Active
SUB_00368,User_368,Ajman,2,Prepaid,Basic,244,2023-07-07,Active
SUB_00369,User_369,Dubai,5,Prepaid,Standard,463,2023-05-20,Churned
SUB_00370,User_370,Dubai,7,Prepaid,Premium,171,2024-06-04,Active
SUB_00371,User_371,Dubai,2,Postpaid,Premium,165,2023-04-02,Suspended
SUB_00372,User_372,Dubai,5,Prepaid,Premium,245,2023-03-18,Active
SUB_00373,User_373,Dubai,8,Postpaid,Standard,85,2023-09-01,Active
SUB_00374,User_374,Sharjah,2,Postpaid,Basic,116,2024-10-28,Active
SUB_00375,User_375,Dubai,6,Prepaid,Unlimited,182,2024-12-30,Active
SUB_00376,User_376,Dubai,3,Prepaid,Standard,330,2024-10-23,Churned
SUB_00377,User_377,Sharjah,2,Postpaid,Standard,60,2023-03-29,Active
SUB_00378,User_378,Dubai,6,Prepaid,Premium,267,2024-09-09,Active
SUB_00379,User_379,Sharjah,4,Postpaid,Standard,371,2023-10-21,Active
SUB_00380,User_380,Dubai,5,Prepaid,Basic,205,2023-04-05,Active
SUB_00381,User_381,Dubai,1,Prepaid,Premium,289,2023-09-10,Active
SUB_00382,User_382,Sharjah,7,Prepaid,Premium,109,2024-07-04,Suspended
SUB_00383,User_383,Abu Dhabi,8,Prepaid,Standard,187,2024-02-03,Active
SUB_00384,User_384,Ajman,1,Postpaid,Standard,99,2023-02-23,Churned
SUB_00385,User_385,Sharjah,8,Prepaid,Basic,216,2023-08-31,Active
SUB_00386,User_386,Sharjah,5,Postpaid,Basic,214,2023-04-20,Active
SUB_00387,User_387,Dubai,8,Prepaid,Standard,368,2024-09-15,Active
SUB_00388,User_388,Dubai,3,Prepaid,Standard,238,2024-11-16,Active
SUB_00389,User_389,Sharjah,2,Prepaid,Unlimited,141,2024-12-01,Active
SUB_00390,User_390,Sharjah,3,Prepaid,Premium,343,2023-08-09,Active
SUB_00391,User_391,Fujairah,1,Prepaid,Premium,425,2024-07-17,Active
SUB_00392,User_392,Abu Dhabi,7,Prepaid,Standard,338,2023-06-11,Active
SUB_00393,User_393,Abu Dhabi,6,Postpaid,Basic,124,2023-02-04,Active
SUB_00394,User_394,Sharjah,7,Prepaid,Unlimited,94,2023-02-06,Active
SUB_00395,User_395,Dubai,5,Prepaid,Standard,477,2024-09-14,Active
SUB_00396,User_396,Ajman,5,Postpaid,Basic,434,2024-01-05,Active
SUB_00397,User_397,Ajman,3,Postpaid,Standard,102,2023-06-26,Active
SUB_00398,User_398,Abu Dhabi,6,Prepaid,Premium,224,2024-06-04,Active
SUB_00399,User_399,Sharjah,3,Prepaid,Premium,210,2023-10-02,Active
SUB_00400,User_400,Sharjah,2,Postpaid,Basic,116,2024-09-24,Active
SUB_00401,User_401,Dubai,4,Prepaid,Premium,448,2023-04-15,Active
SUB_00402,User_402,Ajman,6,Prepaid,Basic,410,2023-06-05,Active
SUB_00403,User_403,Abu Dhabi,4,Prepaid,Basic,319,2023-12-02,Active
SUB_00404,User_404,Sharjah,7,Postpaid,Premium,456,2023-01-26,Active
SUB_00405,User_405,Dubai,2,Prepaid,Premium,173,2023-10-23,Active
SUB_00406,User_406,Ajman,8,Postpaid,Standard,231,2024-06-20,Active
SUB_00407,User_407,Abu Dhabi,8,Prepaid,Standard,425,2023-12-21,Active
SUB_00408,User_408,Dubai,4,Postpaid,Premium,441,2023-03-10,Active
SUB_00409,User_409,Ajman,1,Prepaid,Premium,231,2023-11-23,Active
SUB_00410,User_410,Dubai,7,Prepaid,Premium,85,2023-05-31,Active
SUB_00411,User_411,Dubai,4,Postpaid,Standard,261,2024-07-30,Active
SUB_00412,User_412,Fujairah,2,Prepaid,Unlimited,433,2024-10-23,Active
SUB_00413,User_413,Fujairah,4,Prepaid,Unlimited,485,2023-11-16,Active
SUB_00414,User_414,Abu Dhabi,5,Prepaid,Basic,183,2024-03-27,Active
SUB_00415,User_415,Abu Dhabi,3,Prepaid,Premium,402,2024-07-23,Active
SUB_00416,User_416,Abu Dhabi,1,Prepaid,Standard,461,2024-10-29,Active
SUB_00417,User_417,Dubai,5,Postpaid,Standard,227,2023-04-22,Active
SUB_00418,User_418,Dubai,5,Prepaid,Standard,215,2024-09-26,Churned
SUB_00419,User_419,Sharjah,2,Prepaid,Basic,463,2024-04-06,Active
SUB_00420,User_420,Sharjah,3,Prepaid,Standard,386,2023-12-28,Suspended
SUB_00421,User_421,Sharjah,3,Postpaid,Premium,378,2023-07-22,Active
SUB_00422,User_422,Sharjah,6,Postpaid,Basic,487,2024-05-01,Active
SUB_00423,User_423,Dubai,7,Prepaid,Standard,376,2024-04-24,Active
SUB_00424,User_424,Abu Dhabi,1,Prepaid,Unlimited,95,2023-01-04,Active
SUB_00425,User_425,Dubai,7,Postpaid,Standard,205,2023-05-09,Active
SUB_00426,User_426,Abu Dhabi,2,Prepaid,Standard,450,2023-01-26,Active
SUB_00427,User_427,Abu Dhabi,1,Postpaid,Standard,481,2023-01-27,Active
SUB_00428,User_428,Ajman,6,Postpaid,Standard,477,2023-02-11,Active
SUB_00429,User_429,Abu Dhabi,4,Postpaid,Standard,285,2024-08-05,Active
SUB_00430,User_430,Dubai,5,Prepaid,Premium,365,2023-03-05,Active
SUB_00431,User_431,Dubai,1,Postpaid,Standard,109,2023-01-25,Active
SUB_00432,User_432,Sharjah,7,Postpaid,Premium,54,2023-03-13,Active
SUB_00433,User_433,Abu Dhabi,5,Prepaid,Standard,440,2024-04-26,Active
SUB_00434,User_434,Dubai,2,Prepaid,Standard,230,2023-09-25,Active
SUB_00435,User_435,Dubai,7,Prepaid,Premium,194,2023-04-05,Active
SUB_00436,User_436,Sharjah,4,Prepaid,Premium,364,2024-01-30,Active
SUB_00437,User_437,Dubai,2,Prepaid,Standard,314,2023-12-30,Active
SUB_00438,User_438,Sharjah,8,Prepaid,Basic,272,2023-11-11,Active
SUB_00439,User_439,Sharjah,4,Prepaid,Basic,455,2023-04-27,Active
SUB_00440,User_440,Dubai,4,Prepaid,Basic,350,2023-06-13,Active
SUB_00441,User_441,Dubai,5,Prepaid,Basic,492,2024-07-30,Active
SUB_00442,User_442,Fujairah,2,Postpaid,Premium,385,2023-11-02,Active
SUB_00443,User_443,Abu Dhabi,2,Postpaid,Basic,286,2023-07-19,Suspended
SUB_00444,User_444,Abu Dhabi,1,Prepaid,Premium,62,2023-06-29,Active
SUB_00445,User_445,Sharjah,7,Prepaid,Basic,388,2023-12-24,Active
SUB_00446,User_446,Ajman,8,Prepaid,Standard,317,2023-09-09,Active
SUB_00447,User_447,Fujairah,2,Postpaid,Standard,469,2023-10-26,Active
SUB_00448,User_448,Sharjah,1,Postpaid,Basic,315,2024-03-05,Active
SUB_00449,User_449,Abu Dhabi,8,Postpaid,Premium,65,2023-01-04,Active
SUB_00450,User_450,Dubai,3,Prepaid,Basic,141,2024-10-14,Active
SUB_00451,User_451,Sharjah,3,Postpaid,Standard,297,2024-11-08,Active
SUB_00452,User_452,Abu Dhabi,8,Prepaid,Premium,68,2023-09-11,Active
SUB_00453,User_453,Abu Dhabi,3,Postpaid,Standard,409,2024-10-26,Active
SUB_00454,User_454,Ajman,6,Prepaid,Basic,439,2024-08-01,Active
SUB_00455,User_455,Dubai,2,Postpaid,Standard,437,2024-07-20,Active
SUB_00456,User_456,Abu Dhabi,6,Prepaid,Premium,463,2023-04-06,Active
SUB_00457,User_457,Dubai,7,Postpaid,Unlimited,152,2023-06-16,Active
SUB_00458,User_458,Abu Dhabi,2,Postpaid,Premium,144,2023-11-27,Active
SUB_00459,User_459,Dubai,1,Prepaid,Standard,479,2023-03-03,Active
SUB_00460,User_460,Dubai,6,Prepaid,Unlimited,332,2023-06-23,Active
SUB_00461,User_461,Dubai,6,Postpaid,Basic,478,2023-09-10,Active
SUB_00462,User_462,Abu Dhabi,7,Prepaid,Basic,262,2024-04-05,Active
SUB_00463,User_463,Sharjah,6,Prepaid,Premium,86,2024-09-15,Active
SUB_00464,User_464,Abu Dhabi,4,Prepaid,Basic,442,2023-08-03,Suspended
SUB_00465,User_465,Fujairah,1,Prepaid,Basic,110,2023-08-27,Active
SUB_00466,User_466,Abu Dhabi,3,Prepaid,Basic,340,2024-02-19,Active
SUB_00467,User_467,Dubai,1,Prepaid,Standard,411,2024-11-05,Active
SUB_00468,User_468,Ajman,4,Prepaid,Premium,352,2023-05-06,Active
SUB_00469,User_469,Dubai,7,Prepaid,Standard,293,2023-09-10,Active
SUB_00470,User_470,Fujairah,7,Postpaid,Basic,454,2024-12-11,Active
SUB_00471,User_471,Dubai,2,Postpaid,Standard,450,2023-07-16,Active
SUB_00472,User_472,Fujairah,1,Postpaid,Unlimited,360,2024-09-25,Active
SUB_00473,User_473,Dubai,8,Prepaid,Premium,393,2024-02-17,Churned
SUB_00474,User_474,Ajman,8,Postpaid,Standard,400,2024-03-31,Active
SUB_00475,User_475,Abu Dhabi,7,Prepaid,Unlimited,55,2023-02-23,Active
SUB_00476,User_476,Fujairah,6,Prepaid,Premium,426,2024-10-08,Active
SUB_00477,User_477,Dubai,7,Postpaid,Basic,468,2023-12-05,Active
SUB_00478,User_478,Abu Dhabi,7,Postpaid,Basic,355,2023-12-25,Active
SUB_00479,User_479,Fujairah,7,Postpaid,Basic,214,2023-05-31,Active
SUB_00480,User_480,Abu Dhabi,7,Postpaid,Premium,62,2023-04-10,Active
SUB_00481,User_481,Abu Dhabi,8,Prepaid,Basic,74,2023-08-22,Active
SUB_00482,User_482,Sharjah,8,Prepaid,Standard,273,2024-06-27,Active
SUB_00483,User_483,Abu Dhabi,3,Postpaid,Basic,172,2023-03-03,Active
SUB_00484,User_484,Abu Dhabi,3,Prepaid,Unlimited,178,2023-07-15,Active
SUB_00485,User_485,Abu Dhabi,2,Prepaid,Standard,354,2024-06-25,Active
SUB_00486,User_486,Ajman,7,Postpaid,Unlimited,171,2023-04-16,Active
SUB_00487,User_487,Dubai,8,Postpaid,Unlimited,84,2023-10-22,Active
SUB_00488,User_488,Dubai,1,Prepaid,Basic,132,2024-10-06,Active
SUB_00489,User_489,Fujairah,4,Postpaid,Standard,358,2024-03-26,Active
SUB_00490,User_490,Ajman,2,Postpaid,Basic,485,2024-06-17,Active
SUB_00491,User_491,Abu Dhabi,8,Postpaid,Unlimited,231,2023-06-05,Active
SUB_00492,User_492,Abu Dhabi,1,Prepaid,Standard,125,2024-02-10,Suspended
SUB_00493,User_493,Dubai,7,Prepaid,Basic,153,2024-12-26,Active
SUB_00494,User_494,Dubai,5,Prepaid,Basic,281,2024-11-13,Active
SUB_00495,User_495,Abu Dhabi,7,Prepaid,Standard,352,2024-07-07,Active
SUB_00496,User_496,Abu Dhabi,3,Prepaid,Unlimited,92,2024-07-25,Active
SUB_00497,User_497,Abu Dhabi,4,Prepaid,Premium,453,2024-01-10,Active
SUB_00498,User_498,Dubai,8,Prepaid,Premium,466,2024-08-11,Active
SUB_00499,User_499,Fujairah,8,Postpaid,Standard,142,2024-03-30,Suspended
SUB_00500,User_500,Fujairah,6,Prepaid,Basic,193,2023-07-21,Active
SUB_00501,User_501,Sharjah,4,Postpaid,Unlimited,303,2024-03-27,Active
SUB_00502,User_502,Abu Dhabi,6,Postpaid,Basic,127,2023-07-06,Active
SUB_00503,User_503,Dubai,4,Prepaid,Unlimited,312,2024-08-30,Active
SUB_00504,User_504,Sharjah,3,Postpaid,Standard,119,2024-12-24,Active
SUB_00505,User_505,Sharjah,6,Prepaid,Basic,198,2024-01-03,Suspended
SUB_00506,User_506,Dubai,1,Prepaid,Premium,341,2023-12-06,Churned
SUB_00507,User_507,Ajman,6,Postpaid,Unlimited,263,2023-09-19,Suspended
SUB_00508,User_508,Sharjah,2,Prepaid,Unlimited,409,2024-08-11,Active
SUB_00509,User_509,Ajman,1,Postpaid,Basic,359,2024-06-26,Active
SUB_00510,User_510,Sharjah,2,Prepaid,Basic,196,2024-07-04,Active
SUB_00511,User_511,Abu Dhabi,7,Postpaid,Standard,74,2023-11-02,Active
SUB_00512,User_512,Abu Dhabi,4,Prepaid,Standard,372,2024-12-26,Active
SUB_00513,User_513,Ajman,1,Postpaid,Premium,158,2024-09-29,Active
SUB_00514,User_514,Ajman,4,Prepaid,Basic,230,2023-06-14,Active
SUB_00515,User_515,Dubai,7,Postpaid,Unlimited,300,2024-09-12,Active
SUB_00516,User_516,Dubai,5,Postpaid,Standard,252,2023-03-29,Active
SUB_00517,User_517,Abu Dhabi,8,Prepaid,Premium,353,2023-07-19,Suspended
SUB_00518,User_518,Sharjah,4,Postpaid,Standard,219,2023-09-28,Active
SUB_00519,User_519,Fujairah,7,Prepaid,Standard,224,2023-02-20,Active
SUB_00520,User_520,Dubai,4,Postpaid,Unlimited,396,2024-05-03,Active
SUB_00521,User_521,Abu Dhabi,7,Prepaid,Standard,219,2023-07-17,Active
SUB_00522,User_522,Abu Dhabi,2,Postpaid,Premium,51,2023-01-23,Active
SUB_00523,User_523,Fujairah,7,Postpaid,Unlimited,183,2024-10-26,Suspended
SUB_00524,User_524,Sharjah,6,Prepaid,Premium,176,2023-08-11,Churned
SUB_00525,User_525,Sharjah,5,Prepaid,Standard,95,2023-08-09,Churned
SUB_00526,User_526,Abu Dhabi,4,Prepaid,Basic,243,2024-10-24,Active
SUB_00527,User_527,Abu Dhabi,7,Postpaid,Basic,411,2023-09-23,Active
SUB_00528,User_528,Dubai,7,Prepaid,Basic,258,2023-03-14,Active
SUB_00529,User_529,Dubai,4,Prepaid,Basic,345,2023-03-18,Active
SUB_00530,User_530,Ajman,8,Postpaid,Basic,107,2024-06-27,Active
SUB_00531,User_531,Sharjah,5,Prepaid,Standard,127,2024-03-10,Active
SUB_00532,User_532,Fujairah,5,Postpaid,Standard,251,2023-03-06,Active
SUB_00533,User_533,Fujairah,7,Prepaid,Standard,338,2023-12-23,Active
SUB_00534,User_534,Abu Dhabi,1,Prepaid,Basic,111,2023-01-18,Active
SUB_00535,User_535,Sharjah,2,Postpaid,Basic,317,2024-11-06,Active
SUB_00536,User_536,Ajman,5,Prepaid,Premium,175,2024-07-19,Suspended
SUB_00537,User_537,Sharjah,5,Prepaid,Standard,98,2024-07-28,Active
SUB_00538,User_538,Dubai,3,Postpaid,Standard,137,2024-03-11,Suspended
SUB_00539,User_539,Abu Dhabi,6,Prepaid,Standard,383,2024-03-16,Active
SUB_00540,User_540,Dubai,5,Postpaid,Premium,310,2023-01-09,Active
SUB_00541,User_541,Fujairah,2,Postpaid,Standard,228,2024-04-14,Active
SUB_00542,User_542,Abu Dhabi,6,Prepaid,Standard,118,2024-09-23,Active
SUB_00543,User_543,Dubai,6,Prepaid,Unlimited,416,2023-12-14,Active
SUB_00544,User_544,Sharjah,4,Postpaid,Premium,465,2024-08-24,Active
SUB_00545,User_545,Abu Dhabi,4,Prepaid,Standard,482,2024-01-07,Suspended
SUB_00546,User_546,Abu Dhabi,4,Prepaid,Standard,109,2023-06-24,Active
SUB_00547,User_547,Dubai,4,Postpaid,Basic,351,2024-05-29,Active
SUB_00548,User_548,Sharjah,3,Prepaid,Standard,298,2023-05-10,Active
SUB_00549,User_549,Abu Dhabi,5,Postpaid,Unlimited,218,2024-07-19,Active
SUB_00550,User_550,Sharjah,4,Prepaid,Standard,318,2023-10-20,Active
SUB_00551,User_551,Abu Dhabi,7,Prepaid,Unlimited,413,2024-11-26,Active
SUB_00552,User_552,Ajman,1,Prepaid,Standard,161,2023-12-19,Active
SUB_00553,User_553,Abu Dhabi,4,Postpaid,Unlimited,149,2023-08-12,Active
SUB_00554,User_554,Abu Dhabi,5,Postpaid,Standard,451,2024-06-07,Active
SUB_00555,User_555,Ajman,4,Postpaid,Basic,264,2024-12-07,Active
SUB_00556,User_556,Abu Dhabi,3,Prepaid,Standard,162,2024-05-23,Active
SUB_00557,User_557,Dubai,2,Prepaid,Basic,146,2024-01-03,Active
SUB_00558,User_558,Dubai,2,Prepaid,Basic,356,2024-10-27,Active
SUB_00559,User_559,Sharjah,5,Prepaid,Premium,167,2024-08-12,Active
SUB_00560,User_560,Abu Dhabi,7,Prepaid,Basic,85,2024-10-13,Active
SUB_00561,User_561,Sharjah,2,Postpaid,Premium,386,2024-05-14,Active
SUB_00562,User_562,Dubai,8,Prepaid,Basic,408,2023-03-31,Active
SUB_00563,User_563,Dubai,2,Postpaid,Basic,339,2024-10-17,Active
SUB_00564,User_564,Dubai,1,Prepaid,Unlimited,445,2023-03-13,Active
SUB_00565,User_565,Abu Dhabi,5,Postpaid,Standard,438,2024-03-08,Active
SUB_00566,User_566,Abu Dhabi,7,Prepaid,Standard,353,2024-11-19,Active
SUB_00567,User_567,Abu Dhabi,5,Prepaid,Standard,409,2023-12-14,Active
SUB_00568,User_568,Abu Dhabi,2,Prepaid,Standard,396,2023-09-20,Active
SUB_00569,User_569,Ajman,2,Prepaid,Unlimited,173,2023-09-28,Active
SUB_00570,User_570,Dubai,2,Prepaid,Premium,89,2024-05-23,Active
SUB_00571,User_571,Abu Dhabi,6,Prepaid,Standard,190,2024-05-22,Active
SUB_00572,User_572,Sharjah,3,Prepaid,Premium,75,2024-09-08,Active
SUB_00573,User_573,Abu Dhabi,4,Postpaid,Basic,191,2024-02-24,Active
SUB_00574,User_574,Abu Dhabi,8,Postpaid,Standard,401,2023-03-13,Active
SUB_00575,User_575,Ajman,3,Postpaid,Unlimited,444,2023-03-15,Active
SUB_00576,User_576,Ajman,5,Prepaid,Standard,471,2024-10-16,Active
SUB_00577,User_577,Dubai,8,Postpaid,Premium,385,2024-05-17,Active
SUB_00578,User_578,Ajman,1,Prepaid,Premium,106,2024-07-27,Active
SUB_00579,User_579,Abu Dhabi,4,Prepaid,Premium,199,2023-05-26,Active
SUB_00580,User_580,Dubai,1,Prepaid,Unlimited,416,2023-02-15,Active
SUB_00581,User_581,Abu Dhabi,7,Prepaid,Basic,449,2023-04-15,Active
SUB_00582,User_582,Fujairah,6,Prepaid,Basic,254,2023-04-19,Active
SUB_00583,User_583,Abu Dhabi,5,Prepaid,Standard,125,2023-11-13,Active
SUB_00584,User_584,Dubai,6,Prepaid,Premium,334,2023-05-01,Active
SUB_00585,User_585,Abu Dhabi,5,Postpaid,Basic,259,2024-05-13,Active
SUB_00586,User_586,Dubai,1,Postpaid,Basic,435,2023-02-12,Active
SUB_00587,User_587,Dubai,1,Postpaid,Standard,487,2023-04-09,Active
SUB_00588,User_588,Dubai,1,Postpaid,Unlimited,307,2024-12-06,Active
SUB_00589,User_589,Dubai,5,Prepaid,Premium,308,2023-11-07,Suspended
SUB_00590,User_590,Dubai,2,Postpaid,Standard,233,2023-08-02,Active
SUB_00591,User_591,Dubai,1,Postpaid,Basic,377,2024-04-07,Active
SUB_00592,User_592,Abu Dhabi,6,Prepaid,Standard,60,2024-02-27,Suspended
SUB_00593,User_593,Dubai,7,Prepaid,Basic,209,2024-01-24,Active
SUB_00594,User_594,Dubai,4,Postpaid,Basic,309,2024-11-27,Active
SUB_00595,User_595,Ajman,5,Prepaid,Unlimited,442,2023-04-22,Active
SUB_00596,User_596,Abu Dhabi,8,Postpaid,Unlimited,137,2023-09-29,Active
SUB_00597,User_597,Sharjah,6,Prepaid,Basic,418,2023-04-12,Active
SUB_00598,User_598,Dubai,3,Prepaid,Basic,233,2023-07-29,Suspended
SUB_00599,User_599,Dubai,7,Prepaid,Standard,65,2023-01-22,Active
SUB_00600,User_600,Dubai,3,Prepaid,Standard,293,2023-06-08,Active
SUB_00601,User_601,Dubai,4,Postpaid,Basic,135,2023-12-09,Active
SUB_00602,User_602,Dubai,2,Postpaid,Standard,248,2024-02-04,Suspended
SUB_00603,User_603,Dubai,1,Prepaid,Basic,59,2024-03-29,Suspended
SUB_00604,User_604,Dubai,5,Prepaid,Premium,213,2024-11-29,Active
SUB_00605,User_605,Dubai,6,Postpaid,Premium,73,2023-05-23,Suspended
SUB_00606,User_606,Abu Dhabi,8,Postpaid,Standard,113,2024-02-01,Active
SUB_00607,User_607,Dubai,1,Prepaid,Standard,361,2024-06-19,Churned
SUB_00608,User_608,Abu Dhabi,6,Prepaid,Unlimited,287,2023-05-21,Active
SUB_00609,User_609,Abu Dhabi,5,Postpaid,Unlimited,394,2023-08-28,Active
SUB_00610,User_610,Sharjah,3,Postpaid,Basic,287,2023-10-19,Active
SUB_00611,User_611,Dubai,1,Prepaid,Basic,71,2023-03-23,Active
SUB_00612,User_612,Sharjah,4,Prepaid,Standard,229,2024-07-13,Active
SUB_00613,User_613,Abu Dhabi,2,Postpaid,Basic,355,2023-06-20,Active
SUB_00614,User_614,Dubai,4,Postpaid,Standard,96,2024-08-02,Active
SUB_00615,User_615,Ajman,2,Prepaid,Standard,328,2024-06-09,Churned
SUB_00616,User_616,Ajman,7,Prepaid,Standard,273,2024-06-25,Active
SUB_00617,User_617,Dubai,6,Postpaid,Standard,267,2023-04-20,Active
SUB_00618,User_618,Dubai,1,Prepaid,Standard,286,2023-07-31,Active
SUB_00619,User_619,Sharjah,1,Prepaid,Unlimited,253,2024-03-13,Suspended
SUB_00620,User_620,Sharjah,7,Prepaid,Basic,388,2023-11-18,Active
SUB_00621,User_621,Dubai,2,Prepaid,Premium,68,2024-12-14,Suspended
SUB_00622,User_622,Dubai,3,Postpaid,Basic,229,2023-03-25,Churned
SUB_00623,User_623,Abu Dhabi,5,Prepaid,Basic,211,2024-01-11,Active
SUB_00624,User_624,Abu Dhabi,4,Postpaid,Standard,334,2023-02-22,Active
SUB_00625,User_625,Abu Dhabi,7,Prepaid,Basic,110,2024-05-10,Active
SUB_00626,User_626,Abu Dhabi,8,Prepaid,Basic,134,2023-09-13,Suspended
SUB_00627,User_627,Abu Dhabi,8,Prepaid,Basic,84,2024-08-08,Active
SUB_00628,User_628,Sharjah,6,Postpaid,Standard,54,2023-08-08,Active
SUB_00629,User_629,Dubai,7,Postpaid,Premium,125,2024-10-16,Active
SUB_00630,User_630,Dubai,4,Prepaid,Basic,302,2023-04-10,Active
SUB_00631,User_631,Sharjah,4,Postpaid,Premium,56,2023-05-09,Active
SUB_00632,User_632,Ajman,6,Postpaid,Basic,218,2023-08-07,Active
SUB_00633,User_633,Abu Dhabi,6,Postpaid,Standard,179,2024-04-21,Active
SUB_00634,User_634,Abu Dhabi,1,Prepaid,Standard,187,2024-04-02,Active
SUB_00635,User_635,Dubai,4,Postpaid,Premium,407,2023-01-22,Churned
SUB_00636,User_636,Abu Dhabi,5,Prepaid,Unlimited,349,2024-11-20,Active
SUB_00637,User_637,Abu Dhabi,8,Prepaid,Unlimited,375,2024-07-13,Suspended
SUB_00638,User_638,Dubai,5,Postpaid,Basic,140,2024-09-20,Active
SUB_00639,User_639,Dubai,2,Prepaid,Premium,212,2023-11-25,Active
SUB_00640,User_640,Abu Dhabi,7,Prepaid,Basic,367,2024-11-21,Active
SUB_00641,User_641,Dubai,6,Prepaid,Unlimited,302,2024-04-24,Suspended
SUB_00642,User_642,Dubai,1,Postpaid,Basic,250,2023-12-05,Suspended
SUB_00643,User_643,Dubai,5,Postpaid,Standard,69,2023-06-28,Active
SUB_00644,User_644,Dubai,3,Prepaid,Basic,278,2024-02-25,Active
SUB_00645,User_645,Dubai,8,Postpaid,Basic,212,2024-04-26,Active
SUB_00646,User_646,Ajman,1,Prepaid,Premium,214,2023-02-18,Active
SUB_00647,User_647,Abu Dhabi,1,Prepaid,Unlimited,281,2023-01-30,Churned
SUB_00648,User_648,Sharjah,5,Postpaid,Standard,377,2023-03-26,Active
SUB_00649,User_649,Sharjah,3,Prepaid,Premium,287,2024-05-16,Suspended
SUB_00650,User_650,Abu Dhabi,2,Prepaid,Premium,169,2024-06-29,Active
SUB_00651,User_651,Dubai,5,Prepaid,Basic,487,2023-11-25,Active
SUB_00652,User_652,Abu Dhabi,3,Postpaid,Basic,400,2024-09-01,Active
SUB_00653,User_653,Abu Dhabi,1,Prepaid,Basic,432,2024-03-09,Active
SUB_00654,User_654,Sharjah,8,Postpaid,Standard,418,2024-08-10,Active
SUB_00655,User_655,Abu Dhabi,3,Postpaid,Basic,156,2024-11-17,Active
SUB_00656,User_656,Dubai,1,Prepaid,Basic,299,2023-09-06,Active
SUB_00657,User_657,Dubai,7,Postpaid,Basic,385,2023-05-14,Active
SUB_00658,User_658,Abu Dhabi,5,Prepaid,Basic,333,2024-11-20,Active
SUB_00659,User_659,Abu Dhabi,6,Prepaid,Unlimited,247,2023-12-31,Active
SUB_00660,User_660,Abu Dhabi,5,Postpaid,Basic,465,2024-07-28,Active
SUB_00661,User_661,Abu Dhabi,7,Postpaid,Standard,269,2024-02-29,Active
SUB_00662,User_662,Fujairah,4,Prepaid,Standard,444,2024-02-19,Active
SUB_00663,User_663,Abu Dhabi,4,Prepaid,Standard,475,2024-10-17,Active
SUB_00664,User_664,Dubai,4,Prepaid,Basic,200,2024-05-26,Active
