ticket_id,subscriber_id,ticket_date,ticket_channel,ticket_category,priority,status,resolution_date,sla_target_hours,assigned_team
TIC_266,SUB_02498,2025-12-24,App,Complaint,Critical,Resolved,1766556000000000000,72,Tier 2
TIC_267,SUB_04782,2025-10-14,Call Center,Technical Support,Low,Open,,24,Field Ops
TIC_268,SUB_00275,2025-11-17,Call Center,Plan Change,Low,Open,,48,Tier 2
TIC_269,SUB_02695,2025-11-09,App,Plan Change,High,In Progress,,24,Tier 2
TIC_270,SUB_01706,2025-09-04,App,Complaint,Medium,Resolved,1757034000000000000,72,Tier 3
TIC_271,SUB_03472,2025-12-12,Online Chat,Plan Change,Critical,Resolved,1765746000000000000,24,Tier 3
TIC_272,SUB_00299,2025-11-04,Retail Store,Network Issue,Low,In Progress,,72,Field Ops
TIC_273,SUB_04203,2025-10-14,App,Technical Support,Low,Open,,72,Tier 1
TIC_274,SUB_01236,2025-10-07,Online Chat,Billing Query,Low,Resolved,1759831200000000000,72,Tier 1
TIC_275,SUB_03833,2025-09-27,Online Chat,Complaint,Medium,Resolved,1759107600000000000,48,Tier 1
TIC_276,SUB_01412,2025-10-23,App,Plan Change,Low,Resolved,1761264000000000000,48,Tier 3
TIC_277,SUB_02319,2025-09-21,Retail Store,Plan Change,Low,In Progress,,72,Tier 1
TIC_278,SUB_00555,2025-09-12,App,Plan Change,Low,In Progress,,48,Tier 2
TIC_279,SUB_03358,2025-11-29,Call Center,Technical Support,Medium,Resolved,1764507600000000000,48,Field Ops
TIC_280,SUB_00807,2025-11-01,App,Billing Query,Low,Resolved,1762167600000000000,48,Field Ops
TIC_281,SUB_00107,2025-12-21,App,Plan Change,Critical,Resolved,1766491200000000000,48,Tier 3
TIC_282,SUB_04110,2025-10-01,Call Center,Billing Query,Low,Resolved,1759536000000000000,48,Tier 3
TIC_283,SUB_03782,2025-12-29,Online Chat,Billing Query,High,Resolved,1767092400000000000,48,Tier 2
TIC_284,SUB_02646,2025-09-13,Online Chat,Technical Support,Low,Resolved,1758034800000000000,72,Tier 3
TIC_285,SUB_04882,2025-11-13,Online Chat,Plan Change,Medium,Resolved,1763290800000000000,24,Field Ops
TIC_286,SUB_03374,2025-11-05,App,Plan Change,High,Resolved,1762480800000000000,24,Tier 3
TIC_287,SUB_01764,2025-10-26,Call Center,Billing Query,Medium,Resolved,1761552000000000000,72,Tier 3
TIC_288,SUB_01356,2025-12-03,App,Plan Change,Low,Open,,48,Field Ops
TIC_289,SUB_04285,2025-12-21,Call Center,Technical Support,Medium,Open,,72,Tier 3
TIC_290,SUB_02911,2025-09-22,App,Plan Change,Low,In Progress,,48,Tier 2
TIC_291,SUB_02113,2025-09-14,Retail Store,Plan Change,Medium,Resolved,1758067200000000000,72,Tier 1
TIC_292,SUB_02457,2025-11-07,App,Plan Change,Medium,Escalated,,48,Tier 3
TIC_293,SUB_02547,2025-09-16,Retail Store,Technical Support,Medium,Resolved,1758279600000000000,24,Tier 1
TIC_294,SUB_01824,2025-09-27,App,Billing Query,Low,Resolved,1759140000000000000,24,Tier 2
TIC_295,SUB_02480,2025-11-12,Call Center,Billing Query,Low,Escalated,,24,Tier 1
TIC_296,SUB_03545,2025-12-17,App,Plan Change,Low,Resolved,1766167200000000000,48,Field Ops
TIC_297,SUB_02002,2025-12-28,App,Technical Support,Medium,Resolved,1767078000000000000,48,Tier 3
TIC_298,SUB_00035,2025-11-30,Call Center,Plan Change,High,Resolved,1764720000000000000,72,Tier 2
TIC_299,SUB_01626,2025-11-10,Online Chat,Technical Support,Low,Escalated,,72,Tier 1
TIC_300,SUB_00498,2025-09-16,App,Technical Support,Medium,Resolved,1758099600000000000,24,Tier 3
TIC_301,SUB_03047,2025-10-31,Call Center,Billing Query,Low,Resolved,1762016400000000000,24,Field Ops
TIC_302,SUB_00846,2025-09-25,App,Network Issue,Low,Open,,48,Tier 2
TIC_303,SUB_04886,2025-10-19,App,Network Issue,Medium,In Progress,,48,Tier 2
TIC_304,SUB_03788,2025-09-29,App,Complaint,Low,Resolved,1759374000000000000,48,Tier 3
TIC_305,SUB_04385,2025-11-21,Call Center,Complaint,Low,Resolved,1763830800000000000,24,Tier 1
TIC_306,SUB_00757,2025-10-11,Retail Store,Network Issue,Low,In Progress,,72,Tier 3
TIC_307,SUB_03329,2025-12-15,Call Center,Billing Query,Low,Resolved,1765954800000000000,48,Tier 3
TIC_308,SUB_02652,2025-12-27,Retail Store,Complaint,Low,Resolved,1766844000000000000,24,Tier 2
TIC_309,SUB_00067,2025-10-21,App,Network Issue,Medium,Resolved,1761087600000000000,24,Tier 1
TIC_310,SUB_01905,2025-09-19,App,Billing Query,Medium,Resolved,1758434400000000000,72,Field Ops
TIC_311,SUB_03152,2025-09-13,App,Complaint,Low,Resolved,1757966400000000000,72,Tier 1
TIC_312,SUB_01458,2025-10-24,Call Center,Complaint,Low,Open,,72,Tier 1
TIC_313,SUB_00126,2025-10-12,Call Center,Network Issue,Low,Resolved,1760302800000000000,72,Field Ops
TIC_314,SUB_04512,2025-09-20,Retail Store,Complaint,Medium,Resolved,1758524400000000000,24,Tier 2
TIC_315,SUB_02433,2025-11-23,Online Chat,Billing Query,Medium,Resolved,1763971200000000000,24,Tier 3
TIC_316,SUB_03527,2025-09-17,Retail Store,Network Issue,Medium,Escalated,,48,Tier 1
TIC_317,SUB_04015,2025-10-02,Online Chat,Billing Query,Low,Resolved,1759694400000000000,48,Field Ops
TIC_318,SUB_00958,2025-11-30,Online Chat,Complaint,High,Resolved,1764475200000000000,24,Field Ops
TIC_319,SUB_01716,2025-12-25,Call Center,Billing Query,Low,Resolved,1766653200000000000,72,Tier 3
TIC_320,SUB_01650,2025-10-07,Online Chat,Plan Change,Medium,In Progress,,48,Field Ops
TIC_321,SUB_02116,2025-10-17,Call Center,Technical Support,Medium,Resolved,1760702400000000000,72,Tier 3
TIC_322,SUB_04228,2025-11-12,Call Center,Complaint,High,Open,,24,Tier 1
TIC_323,SUB_03897,2025-10-05,App,Plan Change,High,Open,,24,Field Ops
TIC_324,SUB_02565,2025-11-13,Call Center,Technical Support,Low,Resolved,1763064000000000000,24,Field Ops
TIC_325,SUB_04407,2025-11-19,Online Chat,Network Issue,Low,Resolved,1763722800000000000,48,Field Ops
TIC_326,SUB_00441,2025-12-15,Online Chat,Technical Support,Medium,Open,,72,Tier 1
TIC_327,SUB_04963,2025-10-22,Call Center,Network Issue,Low,Resolved,1761336000000000000,24,Tier 3
TIC_328,SUB_00247,2025-09-11,Call Center,Plan Change,Low,Resolved,1757656800000000000,24,Tier 3
TIC_329,SUB_04647,2025-10-12,Online Chat,Technical Support,High,Resolved,1760421600000000000,24,Tier 3
TIC_330,SUB_00080,2025-12-12,Call Center,Complaint,Medium,Resolved,1765760400000000000,48,Field Ops
TIC_331,SUB_00361,2025-10-02,App,Plan Change,Low,Resolved,1759446000000000000,48,Tier 3
TIC_332,SUB_02987,2025-11-17,App,Technical Support,Medium,Escalated,,72,Tier 3
TIC_333,SUB_03783,2025-10-19,App,Billing Query,Low,Resolved,1761091200000000000,72,Field Ops
TIC_334,SUB_04618,2025-10-23,Online Chat,Billing Query,Medium,Resolved,1761469200000000000,72,Field Ops
TIC_335,SUB_00891,2025-11-14,Call Center,Network Issue,Low,In Progress,,48,Tier 3
TIC_336,SUB_04434,2025-11-30,Call Center,Plan Change,Medium,Resolved,1764583200000000000,48,Tier 1
TIC_337,SUB_04125,2025-09-06,App,Billing Query,High,In Progress,,48,Field Ops
TIC_338,SUB_03328,2025-12-24,Call Center,Technical Support,Medium,Resolved,1766610000000000000,72,Field Ops
TIC_339,SUB_04863,2025-11-18,Online Chat,Complaint,Low,Escalated,,48,Tier 1
TIC_340,SUB_00621,2025-10-31,Call Center,Network Issue,Medium,In Progress,,48,Tier 2
TIC_341,SUB_01601,2025-09-15,App,Technical Support,Low,Resolved,1758042000000000000,72,Tier 3
TIC_342,SUB_00495,2025-10-10,Call Center,Network Issue,Low,Resolved,1760076000000000000,48,Tier 3
TIC_343,SUB_03599,2025-10-10,App,Billing Query,Low,Escalated,,72,Field Ops
TIC_344,SUB_00019,2025-12-10,Call Center,Plan Change,Low,Open,,48,Tier 3
TIC_345,SUB_02076,2025-11-27,Call Center,Complaint,High,Resolved,1764399600000000000,72,Tier 2
TIC_346,SUB_03425,2025-12-04,App,Billing Query,Low,Resolved,1764957600000000000,48,Tier 3
TIC_347,SUB_01807,2025-11-29,Online Chat,Plan Change,Medium,Resolved,1764594000000000000,24,Tier 2
TIC_348,SUB_03918,2025-12-26,Call Center,Complaint,Medium,Escalated,,48,Tier 1
TIC_349,SUB_04134,2025-12-20,Call Center,Plan Change,Low,Resolved,1766401200000000000,48,Tier 1
TIC_350,SUB_02336,2025-09-26,Retail Store,Billing Query,High,Escalated,,48,Field Ops
TIC_351,SUB_02766,2025-11-12,Call Center,Complaint,Medium,Resolved,1762930800000000000,48,Tier 3
TIC_352,SUB_02261,2025-09-25,App,Technical Support,High,Resolved,1758974400000000000,24,Field Ops
TIC_353,SUB_04824,2025-11-01,App,Billing Query,Low,In Progress,,48,Tier 1
TIC_354,SUB_01748,2025-11-12,Call Center,Network Issue,Low,Resolved,1763150400000000000,72,Tier 2
TIC_355,SUB_04927,2025-10-17,App,Complaint,Low,Resolved,1760724000000000000,48,Tier 3
TIC_356,SUB_04494,2025-11-25,App,Plan Change,Medium,Escalated,,48,Tier 2
TIC_357,SUB_02178,2025-09-07,Call Center,Billing Query,Medium,Resolved,1757250000000000000,72,Tier 3
TIC_358,SUB_02059,2025-09-23,Online Chat,Plan Change,High,Open,,72,Field Ops
TIC_359,SUB_00020,2025-10-26,Retail Store,Technical Support,High,Resolved,1761753600000000000,48,Tier 3
TIC_360,SUB_03628,2025-09-23,Call Center,Plan Change,Low,Resolved,1758898800000000000,24,Tier 1
TIC_361,SUB_02065,2025-09-20,App,Billing Query,High,Resolved,1758481200000000000,24,Field Ops
TIC_362,SUB_02293,2025-11-01,App,Complaint,Low,Resolved,1762149600000000000,24,Field Ops
TIC_363,SUB_04291,2025-10-01,Retail Store,Billing Query,Low,Resolved,1759334400000000000,24,Tier 2
TIC_364,SUB_03204,2025-09-08,Online Chat,Network Issue,Medium,Escalated,,72,Tier 3
TIC_365,SUB_04790,2025-12-21,App,Network Issue,Medium,In Progress,,48,Tier 2
TIC_366,SUB_02277,2025-10-13,Call Center,Plan Change,Low,Resolved,1760608800000000000,48,Tier 1
TIC_367,SUB_00667,2025-11-08,Retail Store,Plan Change,Low,Resolved,1762902000000000000,72,Field Ops
TIC_368,SUB_02672,2025-10-26,Call Center,Billing Query,Low,Resolved,1761552000000000000,72,Tier 3
TIC_369,SUB_04831,2025-10-07,Call Center,Plan Change,Medium,In Progress,,24,Tier 3
TIC_370,SUB_00253,2025-11-04,Retail Store,Plan Change,Medium,In Progress,,24,Tier 3
TIC_371,SUB_00714,2025-11-13,Call Center,Plan Change,Low,Resolved,1763132400000000000,72,Field Ops
TIC_372,SUB_01348,2025-10-14,Call Center,Complaint,Low,Open,,72,Tier 1
TIC_373,SUB_00972,2025-09-24,App,Network Issue,Low,In Progress,,48,Tier 3
TIC_374,SUB_02522,2025-10-09,Call Center,Complaint,Medium,Open,,24,Tier 2
TIC_375,SUB_02722,2025-11-19,App,Billing Query,Low,Resolved,1763812800000000000,72,Field Ops
TIC_376,SUB_04993,2025-10-25,App,Technical Support,Low,Resolved,1761620400000000000,48,Tier 1
TIC_377,SUB_01325,2025-09-30,App,Network Issue,Medium,In Progress,,72,Tier 1
TIC_378,SUB_01865,2025-10-09,Online Chat,Billing Query,High,Resolved,1760205600000000000,72,Field Ops
TIC_379,SUB_03951,2025-12-03,App,Plan Change,Low,Open,,24,Tier 3
TIC_380,SUB_01330,2025-12-18,Call Center,Technical Support,Medium,Open,,72,Tier 1
TIC_381,SUB_03362,2025-12-31,Call Center,Technical Support,High,Resolved,1767250800000000000,72,Tier 2
TIC_382,SUB_04150,2025-12-14,Call Center,Technical Support,Low,Escalated,,24,Tier 3
TIC_383,SUB_01206,2025-10-12,Call Center,Complaint,High,Resolved,1760367600000000000,24,Tier 1
TIC_384,SUB_03486,2025-12-17,App,Billing Query,Low,Open,,72,Tier 3
TIC_385,SUB_04996,2025-09-07,Online Chat,Complaint,Low,Resolved,1757275200000000000,24,Tier 1
TIC_386,SUB_01077,2025-10-04,Call Center,Complaint,Medium,Escalated,,72,Tier 2
TIC_387,SUB_03224,2025-12-19,Call Center,Network Issue,Medium,Resolved,1766210400000000000,72,Tier 1
TIC_388,SUB_03378,2025-09-26,Call Center,Complaint,Critical,Resolved,1758927600000000000,48,Tier 2
TIC_389,SUB_01453,2025-12-08,Call Center,Plan Change,Low,Resolved,1765389600000000000,48,Field Ops
TIC_390,SUB_02038,2025-11-28,App,Technical Support,Critical,Resolved,1764356400000000000,72,Tier 3
TIC_391,SUB_01523,2025-12-21,Call Center,Billing Query,High,In Progress,,48,Field Ops
TIC_392,SUB_01069,2025-09-22,Call Center,Complaint,Low,Escalated,,48,Tier 1
TIC_393,SUB_03534,2025-10-31,Call Center,Billing Query,Low,Escalated,,24,Tier 1
TIC_394,SUB_01010,2025-11-15,App,Network Issue,Low,Resolved,1763416800000000000,72,Tier 3
TIC_395,SUB_01058,2025-12-07,Retail Store,Technical Support,High,Open,,48,Field Ops
TIC_396,SUB_02187,2025-09-18,Call Center,Network Issue,Low,Resolved,1758434400000000000,48,Tier 2
TIC_397,SUB_04013,2025-11-30,App,Complaint,Low,Resolved,1764514800000000000,48,Tier 3
TIC_398,SUB_04145,2025-10-28,Retail Store,Billing Query,Medium,Resolved,1761940800000000000,48,Tier 3
TIC_399,SUB_02995,2025-12-03,App,Network Issue,Low,Resolved,1764864000000000000,24,Tier 1
TIC_400,SUB_03399,2025-11-21,App,Technical Support,Low,Resolved,1763755200000000000,24,Tier 3
TIC_401,SUB_01123,2025-10-18,Retail Store,Complaint,Medium,Resolved,1760914800000000000,24,Field Ops
TIC_402,SUB_02280,2025-12-10,Call Center,Complaint,Low,Resolved,1765638000000000000,72,Field Ops
TIC_403,SUB_04030,2025-10-17,Call Center,Technical Support,Medium,Resolved,1760878800000000000,72,Tier 3
TIC_404,SUB_03110,2025-12-31,Call Center,Network Issue,Low,Open,,24,Field Ops
TIC_405,SUB_04969,2025-12-16,Online Chat,Billing Query,Medium,Resolved,1766156400000000000,24,Tier 1
TIC_406,SUB_02865,2025-12-16,App,Technical Support,Low,Open,,48,Field Ops
TIC_407,SUB_01842,2025-09-20,Call Center,Network Issue,High,Resolved,1758340800000000000,48,Tier 3
TIC_408,SUB_01135,2025-12-29,Online Chat,Plan Change,Medium,In Progress,,24,Tier 3
TIC_409,SUB_00628,2025-09-22,App,Network Issue,Low,Resolved,1758679200000000000,24,Tier 1
TIC_410,SUB_01933,2025-09-23,App,Network Issue,Low,Resolved,1758848400000000000,24,Tier 2
TIC_411,SUB_04118,2025-09-29,Call Center,Plan Change,Low,Resolved,1759273200000000000,24,Field Ops
TIC_412,SUB_00825,2025-12-29,Retail Store,Technical Support,Low,Resolved,1767286800000000000,72,Tier 1
TIC_413,SUB_04437,2025-09-24,App,Technical Support,Low,Resolved,1758888000000000000,48,Field Ops
TIC_414,SUB_04905,2025-11-10,App,Network Issue,Medium,Open,,24,Tier 2
TIC_415,SUB_04946,2025-12-01,App,Plan Change,Low,Resolved,1764572400000000000,24,Tier 3
TIC_416,SUB_01897,2025-11-27,Call Center,Billing Query,Low,Open,,24,Tier 1
TIC_417,SUB_04297,2025-09-05,Online Chat,Network Issue,Low,In Progress,,24,Tier 1
TIC_418,SUB_03077,2025-11-12,App,Billing Query,Critical,Resolved,1763154000000000000,48,Field Ops
TIC_419,SUB_03670,2025-10-17,App,Complaint,High,Resolved,1760958000000000000,24,Field Ops
TIC_420,SUB_01849,2025-09-10,Online Chat,Technical Support,Low,In Progress,,72,Field Ops
TIC_421,SUB_02138,2025-09-29,Online Chat,Network Issue,Low,Resolved,1759147200000000000,24,Tier 2
TIC_422,SUB_02217,2025-10-04,App,Network Issue,Low,Resolved,1759870800000000000,72,Tier 1
TIC_423,SUB_00725,2025-12-09,Call Center,Plan Change,Low,Open,,24,Field Ops
TIC_424,SUB_03511,2025-10-12,App,Plan Change,Low,Escalated,,48,Tier 1
TIC_425,SUB_03298,2025-09-19,App,Complaint,Medium,Escalated,,24,Field Ops
TIC_426,SUB_04641,2025-10-28,Call Center,Plan Change,Low,In Progress,,24,Tier 1
TIC_427,SUB_00298,2025-10-12,Retail Store,Billing Query,Low,In Progress,,24,Tier 3
TIC_428,SUB_00343,2025-09-05,App,Plan Change,Medium,Resolved,1757178000000000000,48,Tier 3
TIC_429,SUB_01928,2025-09-18,Call Center,Plan Change,Medium,Resolved,1758495600000000000,72,Field Ops
TIC_430,SUB_03667,2025-09-16,Call Center,Network Issue,Medium,Open,,24,Tier 1
TIC_431,SUB_03450,2025-09-14,Online Chat,Plan Change,Medium,Escalated,,72,Tier 1
TIC_432,SUB_03573,2025-11-03,Online Chat,Network Issue,Low,Resolved,1762398000000000000,72,Field Ops
TIC_433,SUB_00762,2025-11-27,Call Center,Billing Query,Low,In Progress,,24,Field Ops
TIC_434,SUB_00895,2025-10-30,Retail Store,Complaint,High,Open,,48,Tier 2
TIC_435,SUB_04254,2025-12-14,App,Complaint,Critical,Resolved,1765958400000000000,48,Tier 1
TIC_436,SUB_03693,2025-12-22,Call Center,Network Issue,High,Escalated,,48,Tier 1
TIC_437,SUB_03924,2025-11-15,Call Center,Complaint,Medium,Escalated,,48,Tier 3
TIC_438,SUB_03420,2025-11-29,Retail Store,Plan Change,Low,Open,,72,Tier 3
TIC_439,SUB_03146,2025-12-26,App,Technical Support,Critical,Resolved,1766786400000000000,48,Field Ops
TIC_440,SUB_01294,2025-12-11,Call Center,Technical Support,Low,In Progress,,72,Tier 3
TIC_441,SUB_01345,2025-11-15,Call Center,Technical Support,Medium,Resolved,1763262000000000000,48,Tier 3
TIC_442,SUB_00525,2025-12-02,Call Center,Technical Support,Medium,Resolved,1764730800000000000,72,Tier 3
TIC_443,SUB_02393,2025-10-03,App,Plan Change,Medium,Resolved,1759586400000000000,48,Tier 2
TIC_444,SUB_00152,2025-10-22,Call Center,Billing Query,Critical,Resolved,1761127200000000000,72,Tier 3
TIC_445,SUB_02633,2025-12-11,Retail Store,Billing Query,Medium,Escalated,,24,Tier 1
TIC_446,SUB_00550,2025-09-21,App,Complaint,Low,Resolved,1758427200000000000,24,Tier 3
TIC_447,SUB_03892,2025-09-12,Call Center,Plan Change,Medium,Resolved,1757833200000000000,24,Field Ops
TIC_448,SUB_03398,2025-09-09,Retail Store,Complaint,Low,Resolved,1757638800000000000,72,Field Ops
TIC_449,SUB_03071,2025-11-17,App,Complaint,Medium,Resolved,1763391600000000000,48,Tier 2
TIC_450,SUB_02157,2025-09-26,App,Billing Query,Low,Escalated,,48,Tier 3
TIC_451,SUB_01059,2025-09-05,Online Chat,Technical Support,Low,Open,,48,Field Ops
TIC_452,SUB_00724,2025-11-12,Retail Store,Network Issue,Medium,In Progress,,48,Tier 2
TIC_453,SUB_03536,2025-12-29,Call Center,Plan Change,High,Resolved,1767070800000000000,24,Field Ops
TIC_454,SUB_03860,2025-10-17,Retail Store,Technical Support,High,Resolved,1760734800000000000,72,Tier 1
TIC_455,SUB_01266,2025-11-29,App,Complaint,High,In Progress,,72,Tier 1
TIC_456,SUB_00179,2025-10-05,Online Chat,Network Issue,Low,Open,,48,Tier 3
TIC_457,SUB_04729,2025-10-22,Call Center,Technical Support,Medium,Resolved,1761307200000000000,48,Tier 2
TIC_458,SUB_04300,2025-11-04,App,Billing Query,Medium,Resolved,1762405200000000000,48,Field Ops
TIC_459,SUB_01889,2025-10-21,App,Plan Change,High,Resolved,1761051600000000000,72,Tier 2
TIC_460,SUB_00630,2025-11-15,Call Center,Billing Query,High,Open,,48,Tier 2
TIC_461,SUB_00377,2025-11-25,Call Center,Complaint,Medium,Resolved,1764097200000000000,24,Tier 3
TIC_462,SUB_03228,2025-11-08,Retail Store,Complaint,Medium,Resolved,1762830000000000000,48,Tier 1
TIC_463,SUB_02500,2025-11-27,App,Technical Support,High,Resolved,1764428400000000000,48,Tier 1
TIC_464,SUB_02479,2025-10-30,Online Chat,Complaint,Critical,Open,,24,Tier 2
TIC_465,SUB_01904,2025-12-25,Online Chat,Network Issue,Medium,Resolved,1766887200000000000,24,Tier 2
TIC_466,SUB_03605,2025-12-28,Online Chat,Network Issue,Low,Resolved,1767168000000000000,48,Tier 3
TIC_467,SUB_00304,2025-11-28,App,Complaint,High,Resolved,1764493200000000000,24,Field Ops
TIC_468,SUB_02508,2025-11-23,App,Technical Support,Medium,Resolved,1764079200000000000,48,Tier 1
TIC_469,SUB_01214,2025-10-07,Online Chat,Network Issue,Low,In Progress,,48,Field Ops
TIC_470,SUB_00080,2025-11-29,App,Plan Change,Low,Resolved,1764558000000000000,48,Tier 1
TIC_471,SUB_04172,2025-10-18,Call Center,Technical Support,High,Open,,48,Tier 2
TIC_472,SUB_03401,2025-12-23,Call Center,Technical Support,High,Escalated,,24,Tier 2
TIC_473,SUB_00040,2025-09-17,App,Network Issue,Medium,Escalated,,48,Tier 1
TIC_474,SUB_03784,2025-09-08,App,Complaint,Low,In Progress,,72,Tier 3
TIC_475,SUB_03330,2025-12-17,Call Center,Billing Query,Critical,In Progress,,72,Tier 3
TIC_476,SUB_04274,2025-10-01,Call Center,Plan Change,Medium,Resolved,1759392000000000000,72,Tier 2
TIC_477,SUB_00895,2025-12-02,App,Billing Query,High,Escalated,,72,Tier 3
TIC_478,SUB_00111,2025-09-17,Call Center,Technical Support,Medium,Resolved,1758265200000000000,24,Field Ops
TIC_479,SUB_01141,2025-09-10,Call Center,Network Issue,Low,Escalated,,72,Tier 3
TIC_480,SUB_04062,2025-11-18,App,Complaint,High,Resolved,1763740800000000000,48,Tier 1
TIC_481,SUB_02768,2025-12-09,Online Chat,Technical Support,Low,Escalated,,48,Tier 1
TIC_482,SUB_03632,2025-10-25,Retail Store,Plan Change,Critical,Escalated,,24,Tier 2
TIC_483,SUB_00603,2025-10-15,App,Technical Support,Critical,Resolved,1760673600000000000,72,Tier 1
TIC_484,SUB_02337,2025-10-10,App,Plan Change,Low,In Progress,,72,Tier 2
TIC_485,SUB_02970,2025-10-05,Online Chat,Complaint,Low,Escalated,,48,Field Ops
TIC_486,SUB_02510,2025-11-05,Call Center,Plan Change,Low,Resolved,1762542000000000000,72,Tier 1
TIC_487,SUB_04624,2025-11-17,Call Center,Plan Change,Low,Resolved,1763366400000000000,48,Tier 3
TIC_488,SUB_04117,2025-09-23,App,Network Issue,Medium,Resolved,1758888000000000000,24,Tier 2
TIC_489,SUB_00955,2025-10-22,Online Chat,Complaint,Low,Escalated,,48,Tier 2
TIC_490,SUB_05000,2025-12-14,App,Technical Support,High,Resolved,1765972800000000000,24,Field Ops
TIC_491,SUB_03207,2025-09-16,Retail Store,Technical Support,Medium,Resolved,1758164400000000000,24,Tier 3
TIC_492,SUB_03034,2025-11-17,App,Complaint,Medium,Resolved,1763636400000000000,72,Tier 2
TIC_493,SUB_01746,2025-11-13,Online Chat,Billing Query,Medium,Escalated,,72,Tier 2
TIC_494,SUB_00513,2025-12-17,App,Complaint,Medium,Escalated,,48,Tier 3
TIC_495,SUB_04315,2025-11-15,Online Chat,Complaint,Medium,Open,,24,Field Ops
TIC_496,SUB_03848,2025-09-10,App,Plan Change,Low,In Progress,,72,Tier 1
TIC_497,SUB_00860,2025-12-27,Call Center,Plan Change,Medium,In Progress,,72,Field Ops
TIC_498,SUB_02918,2025-09-18,Online Chat,Plan Change,Low,Resolved,1758178800000000000,72,Tier 3
