bill_id,subscriber_id,billing_month,bill_amount,payment_status,payment_date,credit_adjustment,adjustment_reason
BILL_313,SUB_00105,2025-12-01,486.18827019942484,Paid,2026-01-02,0,Promo
BILL_314,SUB_00105,2026-01-01,374.29249343658444,Paid,2026-01-13,50,
BILL_315,SUB_00106,2025-11-01,209.21552419458342,Paid,2026-01-07,20,Promo
BILL_316,SUB_00106,2025-12-01,246.8410133719192,Paid,2026-01-05,0,Promo
BILL_317,SUB_00106,2026-01-01,244.73978891565375,Paid,2026-01-18,10,Service Issue
BILL_318,SUB_00107,2025-11-01,220.6715216771657,Partial,2026-01-11,0,
BILL_319,SUB_00107,2025-12-01,172.08869134609776,Paid,2026-01-20,10,Service Issue
BILL_320,SUB_00107,2026-01-01,185.35965559315923,Paid,2026-01-12,0,Service Issue
BILL_321,SUB_00108,2025-11-01,90.13744933174547,Paid,2026-01-02,0,
BILL_322,SUB_00108,2025-12-01,107.74005983994883,Paid,2026-01-06,0,
BILL_323,SUB_00108,2026-01-01,97.20499312364093,Paid,2026-01-15,0,
BILL_324,SUB_00109,2025-11-01,58.08100984578496,Paid,2026-01-14,0,
BILL_325,SUB_00109,2025-12-01,43.20743834846609,Paid,2026-01-03,0,
BILL_326,SUB_00109,2026-01-01,44.48915276672692,Pending,2026-01-15,20,
BILL_327,SUB_00110,2025-11-01,61.30051957308745,Pending,2026-01-07,10,Service Issue
BILL_328,SUB_00110,2025-12-01,74.54624073058433,Paid,2026-01-07,50,
BILL_329,SUB_00110,2026-01-01,72.84945496145141,Paid,2026-01-02,50,
BILL_330,SUB_00111,2025-11-01,394.01158809295697,Paid,2026-01-12,20,
BILL_331,SUB_00111,2025-12-01,318.0548575921083,Paid,2026-01-05,0,
BILL_332,SUB_00111,2026-01-01,269.3284127936257,Overdue,2026-01-07,0,Service Issue
BILL_333,SUB_00112,2025-11-01,344.04865638934854,Paid,2026-01-03,0,
BILL_334,SUB_00112,2025-12-01,399.2250111443536,Paid,2026-01-06,0,
BILL_335,SUB_00112,2026-01-01,318.56644041729834,Paid,2026-01-16,0,
BILL_336,SUB_00113,2025-11-01,446.1946026794402,Paid,2026-01-09,50,Service Issue
BILL_337,SUB_00113,2025-12-01,398.89623592170256,Paid,2026-01-18,10,Service Issue
BILL_338,SUB_00113,2026-01-01,480.14360544770545,Paid,2026-01-11,20,
BILL_339,SUB_00114,2025-11-01,311.8995996905464,Overdue,2026-01-10,50,Service Issue
BILL_340,SUB_00114,2025-12-01,295.28422139813915,Paid,2026-01-03,10,
BILL_341,SUB_00114,2026-01-01,340.46367229892604,Paid,2026-01-12,0,Promo
BILL_342,SUB_00115,2025-11-01,249.2298928636604,Pending,2026-01-03,0,
BILL_343,SUB_00115,2025-12-01,268.97688011622216,Paid,2026-01-17,0,
BILL_344,SUB_00115,2026-01-01,291.39809746324573,Partial,2026-01-05,10,
BILL_345,SUB_00116,2025-11-01,189.28615878381487,Paid,2026-01-18,50,
BILL_346,SUB_00116,2025-12-01,250.08485288281676,Partial,2026-01-10,0,Promo
BILL_347,SUB_00116,2026-01-01,181.55558219681615,Paid,2026-01-13,50,Promo
BILL_348,SUB_00117,2025-11-01,356.69287776439376,Paid,2026-01-06,50,
BILL_349,SUB_00117,2025-12-01,377.76482188533873,Overdue,2026-01-04,20,
BILL_350,SUB_00117,2026-01-01,431.72180627841044,Overdue,2026-01-07,10,
BILL_351,SUB_00118,2025-11-01,53.53759895888871,Paid,2026-01-08,0,
BILL_352,SUB_00118,2025-12-01,44.90198322004488,Paid,2026-01-05,20,
BILL_353,SUB_00118,2026-01-01,52.36486955115331,Partial,2026-01-15,20,Promo
BILL_354,SUB_00119,2025-11-01,406.3249574436642,Paid,2026-01-15,0,
BILL_355,SUB_00119,2025-12-01,420.4987042650013,Paid,2026-01-03,0,Service Issue
BILL_356,SUB_00119,2026-01-01,372.6276536861812,Paid,2026-01-16,0,Service Issue
BILL_357,SUB_00120,2025-11-01,186.0615319479586,Paid,2026-01-13,20,
BILL_358,SUB_00120,2025-12-01,159.96295846324125,Paid,2026-01-15,10,Promo
BILL_359,SUB_00120,2026-01-01,204.15680520340072,Overdue,2026-01-11,50,
BILL_360,SUB_00121,2025-11-01,154.59681310944563,Overdue,2026-01-04,0,Service Issue
BILL_361,SUB_00121,2025-12-01,123.88025041887029,Pending,2026-01-03,20,Service Issue
BILL_362,SUB_00121,2026-01-01,172.22102228856718,Paid,2026-01-03,0,Promo
BILL_363,SUB_00122,2025-11-01,138.1448431237057,Paid,2026-01-12,10,
BILL_364,SUB_00122,2025-12-01,122.2904525107495,Paid,2026-01-13,0,Service Issue
BILL_365,SUB_00122,2026-01-01,108.00991869504199,Paid,2026-01-16,0,Service Issue
BILL_366,SUB_00123,2025-11-01,346.40103316354686,Paid,2026-01-13,20,Promo
BILL_367,SUB_00123,2025-12-01,312.3447383934411,Paid,2026-01-12,20,Service Issue
BILL_368,SUB_00123,2026-01-01,382.642542602009,Paid,2026-01-15,0,
BILL_369,SUB_00124,2025-11-01,147.32515508850625,Paid,2026-01-06,20,
BILL_370,SUB_00124,2025-12-01,147.63101631877842,Paid,2026-01-20,0,
BILL_371,SUB_00124,2026-01-01,213.52926837206215,Partial,2026-01-18,0,
BILL_372,SUB_00125,2025-11-01,524.1897135961367,Overdue,2026-01-16,0,
BILL_373,SUB_00125,2025-12-01,358.5048256934025,Overdue,2026-01-18,50,Promo
BILL_374,SUB_00125,2026-01-01,480.1946759376267,Overdue,2026-01-13,10,
BILL_375,SUB_00126,2025-11-01,44.42989704657681,Paid,2026-01-09,0,
BILL_376,SUB_00126,2025-12-01,54.027855325721454,Overdue,2026-01-16,0,
BILL_377,SUB_00126,2026-01-01,57.374655933159666,Overdue,2026-01-03,0,
BILL_378,SUB_00127,2025-11-01,138.65487760491018,Paid,2026-01-18,20,
BILL_379,SUB_00127,2025-12-01,147.7585835062948,Partial,2026-01-11,20,
BILL_380,SUB_00127,2026-01-01,133.58912610954866,Paid,2026-01-19,50,
BILL_381,SUB_00128,2025-11-01,382.60494706719936,Paid,2026-01-13,10,
BILL_382,SUB_00128,2025-12-01,379.9444630583674,Paid,2026-01-02,50,Service Issue
BILL_383,SUB_00128,2026-01-01,524.2877371230247,Paid,2026-01-05,0,Service Issue
BILL_384,SUB_00129,2025-11-01,230.74858491444996,Paid,2026-01-06,0,
BILL_385,SUB_00129,2025-12-01,250.31842853302769,Paid,2026-01-04,0,Service Issue
BILL_386,SUB_00129,2026-01-01,279.89956406514045,Paid,2026-01-02,0,Service Issue
BILL_387,SUB_00130,2025-11-01,188.6177409006279,Paid,2026-01-08,0,Promo
BILL_388,SUB_00130,2025-12-01,183.64722233441947,Pending,2026-01-13,0,
BILL_389,SUB_00130,2026-01-01,152.0749344106031,Overdue,2026-01-07,0,
BILL_390,SUB_00131,2025-11-01,200.307081197867,Overdue,2026-01-18,0,
BILL_391,SUB_00131,2025-12-01,165.72996009469276,Paid,2026-01-12,10,Billing Error
BILL_392,SUB_00131,2026-01-01,215.64256278170004,Paid,2026-01-09,20,
BILL_393,SUB_00132,2025-11-01,284.4749532006925,Paid,2026-01-12,50,Billing Error
BILL_394,SUB_00132,2025-12-01,336.9476137618905,Paid,2026-01-14,10,
BILL_395,SUB_00132,2026-01-01,333.4241645059096,Paid,2026-01-10,0,Promo
BILL_396,SUB_00133,2025-11-01,262.71423053417396,Paid,2026-01-20,0,Promo
BILL_397,SUB_00133,2025-12-01,227.60198155673413,Paid,2026-01-06,0,
BILL_398,SUB_00133,2026-01-01,227.61581362842705,Paid,2026-01-11,20,
BILL_399,SUB_00134,2025-11-01,516.4938670368159,Paid,2026-01-14,50,Service Issue
BILL_400,SUB_00134,2025-12-01,363.1104428065291,Paid,2026-01-06,50,
BILL_401,SUB_00134,2026-01-01,393.54668307509405,Overdue,2026-01-04,0,Service Issue
BILL_402,SUB_00135,2025-11-01,209.8577417784156,Paid,2026-01-18,20,
BILL_403,SUB_00135,2025-12-01,226.49051885401485,Overdue,2026-01-11,20,
BILL_404,SUB_00135,2026-01-01,189.61097889729783,Paid,2026-01-18,0,Promo
BILL_405,SUB_00136,2025-11-01,460.6377844148349,Partial,2026-01-07,20,Service Issue
BILL_406,SUB_00136,2025-12-01,443.92235444607303,Paid,2026-01-15,50,
BILL_407,SUB_00136,2026-01-01,358.40416213808135,Paid,2026-01-10,0,Service Issue
BILL_408,SUB_00137,2025-11-01,284.1977213472855,Paid,2026-01-06,20,
BILL_409,SUB_00137,2025-12-01,305.02713639433824,Partial,2026-01-09,10,
BILL_410,SUB_00137,2026-01-01,324.3813979204559,Paid,2026-01-17,0,Service Issue
BILL_411,SUB_00138,2025-11-01,103.91757171976822,Paid,2026-01-08,0,
BILL_412,SUB_00138,2025-12-01,136.19497843629404,Paid,2026-01-03,50,
BILL_413,SUB_00138,2026-01-01,123.62493712117566,Paid,2026-01-10,20,
BILL_414,SUB_00139,2025-11-01,200.17487371513806,Paid,2026-01-11,0,
BILL_415,SUB_00139,2025-12-01,260.39034999336775,Overdue,2026-01-20,0,Service Issue
BILL_416,SUB_00139,2026-01-01,211.3937589361413,Paid,2026-01-05,0,Service Issue
BILL_417,SUB_00140,2025-11-01,284.47659528262074,Paid,2026-01-14,20,
BILL_418,SUB_00140,2025-12-01,270.45950426161295,Paid,2026-01-03,0,Promo
BILL_419,SUB_00140,2026-01-01,282.39514291162345,Paid,2026-01-20,0,Service Issue
BILL_420,SUB_00141,2025-11-01,147.5675784248562,Paid,2026-01-07,20,Promo
BILL_421,SUB_00141,2025-12-01,139.66520432337927,Paid,2026-01-17,0,
BILL_422,SUB_00141,2026-01-01,151.12172673890072,Paid,2026-01-16,0,
BILL_423,SUB_00142,2025-11-01,402.06148436582055,Overdue,2026-01-15,0,
BILL_424,SUB_00142,2025-12-01,473.31097343013727,Paid,2026-01-14,10,Service Issue
BILL_425,SUB_00142,2026-01-01,512.5358355408237,Paid,2026-01-18,10,
BILL_426,SUB_00143,2025-11-01,233.08222651671426,Partial,2026-01-19,0,Billing Error
BILL_427,SUB_00143,2025-12-01,262.8255322216692,Paid,2026-01-02,0,
BILL_428,SUB_00143,2026-01-01,277.58268942082833,Paid,2026-01-05,10,
BILL_429,SUB_00144,2025-11-01,196.96328687719034,Paid,2026-01-17,0,
BILL_430,SUB_00144,2025-12-01,181.68187746756294,Paid,2026-01-19,0,
BILL_431,SUB_00144,2026-01-01,202.92093757484145,Paid,2026-01-11,0,Promo
BILL_432,SUB_00145,2025-11-01,193.9003373136833,Paid,2026-01-09,0,
BILL_433,SUB_00145,2025-12-01,226.56303577885902,Paid,2026-01-07,0,
BILL_434,SUB_00145,2026-01-01,242.1177277196799,Overdue,2026-01-18,50,Service Issue
BILL_435,SUB_00146,2025-11-01,354.0114254280435,Paid,2026-01-06,0,Promo
BILL_436,SUB_00146,2025-12-01,439.3400749606893,Partial,2026-01-05,20,Promo
BILL_437,SUB_00146,2026-01-01,465.02538152613806,Overdue,2026-01-05,50,
BILL_438,SUB_00147,2025-11-01,386.28907767982633,Paid,2026-01-20,0,Billing Error
BILL_439,SUB_00147,2025-12-01,295.87237139732025,Overdue,2026-01-10,10,Service Issue
BILL_440,SUB_00147,2026-01-01,418.67908248483724,Paid,2026-01-14,0,
BILL_441,SUB_00148,2025-11-01,440.9635750658981,Paid,2026-01-08,0,
BILL_442,SUB_00148,2025-12-01,399.85238971000626,Partial,2026-01-19,0,
BILL_443,SUB_00148,2026-01-01,380.54651097407594,Paid,2026-01-19,10,Billing Error
BILL_444,SUB_00149,2025-11-01,103.94503321200996,Paid,2026-01-18,0,
BILL_445,SUB_00149,2025-12-01,116.42115054552944,Paid,2026-01-09,20,Service Issue
BILL_446,SUB_00149,2026-01-01,101.83084200411115,Paid,2026-01-12,0,
BILL_447,SUB_00150,2025-11-01,171.39880038095944,Paid,2026-01-07,50,
BILL_448,SUB_00150,2025-12-01,151.83565070641208,Paid,2026-01-09,50,Billing Error
BILL_449,SUB_00150,2026-01-01,153.79700735292985,Overdue,2026-01-09,0,Service Issue
BILL_450,SUB_00151,2025-11-01,168.26248778481127,Paid,2026-01-20,0,
BILL_451,SUB_00151,2025-12-01,199.13490486550242,Overdue,2026-01-16,50,
BILL_452,SUB_00151,2026-01-01,173.6362039314592,Paid,2026-01-20,50,Service Issue
BILL_453,SUB_00152,2025-11-01,403.09181834358805,Paid,2026-01-07,20,
BILL_454,SUB_00152,2025-12-01,435.9697050945878,Paid,2026-01-05,0,Service Issue
BILL_455,SUB_00152,2026-01-01,525.1042062412272,Overdue,2026-01-08,0,
BILL_456,SUB_00153,2025-11-01,176.34343160635385,Partial,2026-01-03,0,Promo
BILL_457,SUB_00153,2025-12-01,150.35087038345353,Paid,2026-01-03,20,Service Issue
BILL_458,SUB_00153,2026-01-01,187.19849733548364,Paid,2026-01-15,0,
BILL_459,SUB_00154,2025-11-01,51.455849350913184,Overdue,2026-01-10,10,
BILL_460,SUB_00154,2025-12-01,50.83389402705835,Paid,2026-01-08,0,
BILL_461,SUB_00154,2026-01-01,52.761264798673984,Paid,2026-01-06,20,
BILL_462,SUB_00155,2025-11-01,272.5993725545881,Paid,2026-01-13,20,
BILL_463,SUB_00155,2025-12-01,268.9130597735895,Partial,2026-01-19,0,Promo
BILL_464,SUB_00155,2026-01-01,342.7809284253414,Paid,2026-01-20,10,
BILL_465,SUB_00156,2025-11-01,293.37502042513177,Paid,2026-01-17,10,Service Issue
BILL_466,SUB_00156,2025-12-01,298.6499015936174,Paid,2026-01-13,50,
BILL_467,SUB_00156,2026-01-01,303.247690909477,Paid,2026-01-07,20,Service Issue
BILL_468,SUB_00157,2025-11-01,102.55592679228128,Paid,2026-01-02,20,Billing Error
BILL_469,SUB_00157,2025-12-01,82.10698170249447,Overdue,2026-01-13,0,
BILL_470,SUB_00157,2026-01-01,97.54969069233455,Overdue,2026-01-12,10,Billing Error
BILL_471,SUB_00158,2025-11-01,460.28068082560895,Paid,2026-01-12,20,
BILL_472,SUB_00158,2025-12-01,525.1489486033397,Paid,2026-01-10,0,
BILL_473,SUB_00158,2026-01-01,398.2544020043533,Pending,2026-01-03,0,Service Issue
BILL_474,SUB_00159,2025-11-01,100.46567919746738,Paid,2026-01-09,10,Billing Error
BILL_475,SUB_00159,2025-12-01,129.49055940206972,Paid,2026-01-02,0,Promo
BILL_476,SUB_00159,2026-01-01,133.72043460355155,Pending,2026-01-02,0,Billing Error
BILL_477,SUB_00160,2025-11-01,283.11630472013627,Partial,2026-01-13,20,
BILL_478,SUB_00160,2025-12-01,318.78520543651894,Paid,2026-01-05,20,Promo
BILL_479,SUB_00160,2026-01-01,255.3824721262347,Paid,2026-01-02,50,Service Issue
BILL_480,SUB_00161,2025-11-01,331.52502221084836,Paid,2026-01-13,0,Billing Error
BILL_481,SUB_00161,2025-12-01,236.3115970095069,Partial,2026-01-15,20,
BILL_482,SUB_00161,2026-01-01,231.56790004902354,Overdue,2026-01-02,20,
BILL_483,SUB_00162,2025-11-01,67.04681323142351,Paid,2026-01-13,0,
BILL_484,SUB_00162,2025-12-01,79.61451853330996,Overdue,2026-01-06,0,Promo
BILL_485,SUB_00162,2026-01-01,68.78683958539584,Overdue,2026-01-03,0,Promo
BILL_486,SUB_00163,2025-11-01,479.7645125190345,Paid,2026-01-05,50,
BILL_487,SUB_00163,2025-12-01,506.7232032774957,Paid,2026-01-12,50,Promo
BILL_488,SUB_00163,2026-01-01,395.086269370385,Paid,2026-01-19,10,Billing Error
BILL_489,SUB_00164,2025-11-01,482.64274469455677,Overdue,2026-01-20,10,
BILL_490,SUB_00164,2025-12-01,374.9733388713697,Paid,2026-01-19,20,Service Issue
BILL_491,SUB_00164,2026-01-01,438.17323700279724,Paid,2026-01-16,20,
BILL_492,SUB_00165,2025-11-01,107.30969090841769,Paid,2026-01-16,50,
BILL_493,SUB_00165,2025-12-01,104.29937371340878,Paid,2026-01-10,0,Promo
BILL_494,SUB_00165,2026-01-01,123.77305931462313,Paid,2026-01-09,0,Service Issue
BILL_495,SUB_00166,2025-11-01,55.38592660532195,Paid,2026-01-11,0,
BILL_496,SUB_00166,2025-12-01,74.3784736057217,Paid,2026-01-09,10,Service Issue
BILL_497,SUB_00166,2026-01-01,69.2857335655871,Paid,2026-01-12,10,
BILL_498,SUB_00167,2025-11-01,215.7745202235694,Paid,2026-01-20,50,
BILL_499,SUB_00167,2025-12-01,233.65340696915038,Paid,2026-01-13,0,Service Issue
BILL_500,SUB_00167,2026-01-01,234.21288057160015,Paid,2026-01-08,0,
BILL_501,SUB_00168,2025-11-01,348.04537696894374,Paid,2026-01-02,10,
BILL_502,SUB_00168,2025-12-01,340.3698070778077,Paid,2026-01-04,20,
BILL_503,SUB_00168,2026-01-01,318.54605136215054,Paid,2026-01-14,10,Billing Error
BILL_504,SUB_00169,2025-11-01,164.0205252562291,Paid,2026-01-05,0,Billing Error
BILL_505,SUB_00169,2025-12-01,153.3078167735807,Overdue,2026-01-11,0,
BILL_506,SUB_00169,2026-01-01,177.14565481630353,Paid,2026-01-07,0,
BILL_507,SUB_00170,2025-11-01,210.4308391789849,Paid,2026-01-05,0,
BILL_508,SUB_00170,2025-12-01,217.16375250754612,Paid,2026-01-09,50,Promo
BILL_509,SUB_00170,2026-01-01,217.71250205747705,Paid,2026-01-15,0,Billing Error
BILL_510,SUB_00171,2025-11-01,547.7308983294691,Paid,2026-01-19,0,Service Issue
BILL_511,SUB_00171,2025-12-01,409.7326727755882,Paid,2026-01-09,10,Promo
BILL_512,SUB_00171,2026-01-01,479.3427084170488,Paid,2026-01-06,50,Service Issue
BILL_513,SUB_00172,2025-11-01,454.44311396135447,Pending,2026-01-15,0,Service Issue
BILL_514,SUB_00172,2025-12-01,388.0917370537756,Paid,2026-01-16,0,
BILL_515,SUB_00172,2026-01-01,451.30119812750183,Paid,2026-01-18,50,Billing Error
BILL_516,SUB_00173,2025-11-01,74.39598830520585,Partial,2026-01-05,50,
BILL_517,SUB_00173,2025-12-01,61.127098898145434,Paid,2026-01-14,50,
BILL_518,SUB_00173,2026-01-01,74.29191900196216,Paid,2026-01-16,20,Service Issue
BILL_519,SUB_00174,2025-11-01,143.2271145866766,Paid,2026-01-10,50,
BILL_520,SUB_00174,2025-12-01,144.17945324101817,Paid,2026-01-18,20,Billing Error
BILL_521,SUB_00174,2026-01-01,122.53330128374685,Paid,2026-01-04,0,
BILL_522,SUB_00175,2025-11-01,130.78504049535385,Paid,2026-01-10,20,
BILL_523,SUB_00175,2025-12-01,118.84642465365236,Paid,2026-01-12,0,
BILL_524,SUB_00175,2026-01-01,155.8500045290293,Overdue,2026-01-06,0,Promo
BILL_525,SUB_00176,2025-11-01,100.06608352510995,Paid,2026-01-19,0,Billing Error
BILL_526,SUB_00176,2025-12-01,107.92765721935808,Pending,2026-01-13,0,Promo
BILL_527,SUB_00176,2026-01-01,88.12909854331777,Paid,2026-01-20,0,Service Issue
BILL_528,SUB_00177,2025-11-01,62.959425396364864,Paid,2026-01-06,20,Promo
BILL_529,SUB_00177,2025-12-01,55.51460005631648,Partial,2026-01-13,20,
BILL_530,SUB_00177,2026-01-01,73.53450384632154,Overdue,2026-01-07,20,Service Issue
BILL_531,SUB_00178,2025-11-01,298.1020823326841,Overdue,2026-01-18,10,
BILL_532,SUB_00178,2025-12-01,299.40080651628324,Paid,2026-01-15,20,
BILL_533,SUB_00178,2026-01-01,266.14991367872545,Overdue,2026-01-04,50,Promo
BILL_534,SUB_00179,2025-11-01,120.47756122282726,Paid,2026-01-02,0,Promo
BILL_535,SUB_00179,2025-12-01,85.73999560417751,Overdue,2026-01-14,0,Service Issue
BILL_536,SUB_00179,2026-01-01,99.87813046822741,Pending,2026-01-19,0,
BILL_537,SUB_00180,2025-11-01,405.3074175459314,Paid,2026-01-11,0,Billing Error
BILL_538,SUB_00180,2025-12-01,443.16739470233875,Paid,2026-01-20,50,
BILL_539,SUB_00180,2026-01-01,340.5554718354055,Overdue,2026-01-20,50,
BILL_540,SUB_00181,2025-11-01,433.003448814352,Paid,2026-01-18,50,
BILL_541,SUB_00181,2025-12-01,432.47373805887787,Paid,2026-01-08,10,
BILL_542,SUB_00181,2026-01-01,489.75931248504645,Paid,2026-01-09,0,
BILL_543,SUB_00182,2025-11-01,86.94191611733731,Paid,2026-01-17,10,
BILL_544,SUB_00182,2025-12-01,102.79776378939799,Paid,2026-01-17,50,
BILL_545,SUB_00182,2026-01-01,92.5365446111779,Paid,2026-01-17,0,
BILL_546,SUB_00183,2025-11-01,118.05750385743814,Paid,2026-01-10,0,Billing Error
BILL_547,SUB_00183,2025-12-01,125.3866069263962,Paid,2026-01-14,10,Promo
BILL_548,SUB_00183,2026-01-01,173.82588729433485,Paid,2026-01-05,0,Service Issue
BILL_549,SUB_00184,2025-11-01,233.8880026053403,Paid,2026-01-11,20,
BILL_550,SUB_00184,2025-12-01,309.9392496642605,Partial,2026-01-10,20,Promo
BILL_551,SUB_00184,2026-01-01,232.87485858182745,Paid,2026-01-19,0,
BILL_552,SUB_00185,2025-11-01,431.48665747099614,Overdue,2026-01-13,0,
BILL_553,SUB_00185,2025-12-01,390.76020166148624,Overdue,2026-01-11,20,Billing Error
BILL_554,SUB_00185,2026-01-01,311.0657746082836,Paid,2026-01-18,0,Service Issue
BILL_555,SUB_00186,2025-11-01,62.9987297850885,Paid,2026-01-13,50,Promo
BILL_556,SUB_00186,2025-12-01,56.5717425159828,Partial,2026-01-03,0,
BILL_557,SUB_00186,2026-01-01,58.148937005864916,Paid,2026-01-15,0,Promo
BILL_558,SUB_00187,2025-11-01,58.56410298803935,Paid,2026-01-07,20,Promo
BILL_559,SUB_00187,2025-12-01,58.14496854072803,Paid,2026-01-12,20,Billing Error
BILL_560,SUB_00187,2026-01-01,63.938613371592695,Paid,2026-01-15,50,Service Issue
BILL_561,SUB_00188,2025-11-01,493.87686343659215,Paid,2026-01-15,20,
BILL_562,SUB_00188,2025-12-01,415.52529975348,Paid,2026-01-07,10,Billing Error
BILL_563,SUB_00188,2026-01-01,521.7065307647271,Paid,2026-01-02,20,
BILL_564,SUB_00189,2025-11-01,249.18194342880068,Paid,2026-01-18,0,
BILL_565,SUB_00189,2025-12-01,173.050549070417,Partial,2026-01-18,50,Promo
BILL_566,SUB_00189,2026-01-01,170.86426529727999,Paid,2026-01-18,0,Service Issue
BILL_567,SUB_00190,2025-11-01,322.0488086440609,Paid,2026-01-11,50,
BILL_568,SUB_00190,2025-12-01,344.03768933116106,Overdue,2026-01-11,0,
BILL_569,SUB_00190,2026-01-01,302.5057504616338,Paid,2026-01-15,0,Service Issue
BILL_570,SUB_00191,2025-11-01,240.4016231155264,Paid,2026-01-02,10,
BILL_571,SUB_00191,2025-12-01,284.9747194810579,Overdue,2026-01-03,50,
BILL_572,SUB_00191,2026-01-01,276.82133588735263,Partial,2026-01-19,0,
BILL_573,SUB_00192,2025-11-01,354.5452287488728,Paid,2026-01-04,50,
BILL_574,SUB_00192,2025-12-01,471.9043575901799,Paid,2026-01-05,10,
BILL_575,SUB_00192,2026-01-01,438.444085078351,Paid,2026-01-06,10,
BILL_576,SUB_00193,2025-11-01,351.5513458763484,Paid,2026-01-04,0,
BILL_577,SUB_00193,2025-12-01,399.3233538706831,Paid,2026-01-04,0,Promo
BILL_578,SUB_00193,2026-01-01,314.36277931105104,Paid,2026-01-05,0,
BILL_579,SUB_00194,2025-11-01,286.31771045059054,Paid,2026-01-07,0,Billing Error
BILL_580,SUB_00194,2025-12-01,251.6021915089089,Paid,2026-01-08,0,
BILL_581,SUB_00194,2026-01-01,236.80602455089866,Paid,2026-01-05,0,
BILL_582,SUB_00195,2025-11-01,368.52022019743606,Partial,2026-01-16,0,Service Issue
BILL_583,SUB_00195,2025-12-01,338.9559121965715,Partial,2026-01-07,50,
BILL_584,SUB_00195,2026-01-01,415.0424300159228,Overdue,2026-01-06,0,
BILL_585,SUB_00196,2025-11-01,100.54495281506591,Paid,2026-01-09,0,Billing Error
BILL_586,SUB_00196,2025-12-01,80.79083071412029,Paid,2026-01-07,50,Promo
BILL_587,SUB_00196,2026-01-01,76.12544901068884,Overdue,2026-01-18,20,
BILL_588,SUB_00197,2025-11-01,145.22614920502835,Paid,2026-01-17,20,
BILL_589,SUB_00197,2025-12-01,104.10696507788523,Paid,2026-01-12,20,
BILL_590,SUB_00197,2026-01-01,121.88348063755701,Paid,2026-01-02,0,Billing Error
BILL_591,SUB_00198,2025-11-01,303.34132904235344,Paid,2026-01-15,20,Billing Error
BILL_592,SUB_00198,2025-12-01,342.7468901262734,Partial,2026-01-14,50,
BILL_593,SUB_00198,2026-01-01,345.16873095793073,Paid,2026-01-11,10,Promo
BILL_594,SUB_00199,2025-11-01,126.43719004432513,Paid,2026-01-11,10,Service Issue
BILL_595,SUB_00199,2025-12-01,104.26996968585127,Paid,2026-01-09,50,Service Issue
BILL_596,SUB_00199,2026-01-01,126.21667375240953,Paid,2026-01-10,0,Promo
BILL_597,SUB_00200,2025-11-01,408.8701340136034,Paid,2026-01-05,10,
BILL_598,SUB_00200,2025-12-01,403.0586908951697,Partial,2026-01-12,50,Billing Error
BILL_599,SUB_00200,2026-01-01,463.57728766995695,Paid,2026-01-10,50,
BILL_600,SUB_00201,2025-11-01,161.80280840757734,Partial,2026-01-13,0,
BILL_601,SUB_00201,2025-12-01,124.0043266610655,Paid,2026-01-14,0,
BILL_602,SUB_00201,2026-01-01,124.42536510792637,Paid,2026-01-09,10,
BILL_603,SUB_00202,2025-11-01,155.91355846174022,Overdue,2026-01-14,50,Billing Error
BILL_604,SUB_00202,2025-12-01,160.13184605406687,Partial,2026-01-02,50,
BILL_605,SUB_00202,2026-01-01,145.84869131514608,Pending,2026-01-12,10,
BILL_606,SUB_00203,2025-11-01,88.40933955333065,Paid,2026-01-03,0,Billing Error
BILL_607,SUB_00203,2025-12-01,103.56951985741037,Paid,2026-01-06,10,
BILL_608,SUB_00203,2026-01-01,99.32893999302202,Paid,2026-01-12,0,
BILL_609,SUB_00204,2025-11-01,335.34724579606495,Paid,2026-01-05,10,Service Issue
