usage_id,subscriber_id,usage_date,data_usage_gb,voice_minutes,sms_count,roaming_charges,addon_charges
USG_397,SUB_01015,2025-10-08,4.57,115,83,6.13,12.0
USG_398,SUB_04549,2025-09-19,1.6,81,80,2.58,7.43
USG_399,SUB_00753,2025-10-16,7.15,380,81,16.56,1.46
USG_400,SUB_00700,2025-09-15,15.2,197,15,4.2,10.42
USG_401,SUB_01326,2025-11-17,16.15,236,45,15.41,2.54
USG_402,SUB_04753,2025-10-06,0.55,303,92,23.5,7.8
USG_403,SUB_04553,2025-11-09,12.82,211,43,9.91,6.2
USG_404,SUB_00063,2025-12-05,5.64,143,6,4.55,5.15
USG_405,SUB_02377,2025-10-06,1.71,438,45,9.0,1.28
USG_406,SUB_00254,2025-09-24,4.26,137,63,4.83,3.22
USG_407,SUB_00304,2025-09-26,1.07,84,73,10.92,0.85
USG_408,SUB_00472,2025-09-05,15.39,379,62,12.98,10.51
USG_409,SUB_01438,2025-09-04,6.34,60,56,4.78,2.36
USG_410,SUB_00112,2025-10-16,12.78,73,86,3.39,1.29
USG_411,SUB_02130,2025-11-20,0.32,451,53,0.49,0.27
USG_412,SUB_03231,2025-10-09,9.49,174,86,0.69,3.98
USG_413,SUB_00422,2025-12-24,3.51,451,61,5.56,0.39
USG_414,SUB_02255,2025-10-04,0.88,395,92,15.34,1.34
USG_415,SUB_03498,2025-12-21,0.23,353,0,21.41,5.38
USG_416,SUB_01051,2025-12-29,3.47,10,56,11.16,1.09
USG_417,SUB_04280,2025-12-07,37.01,143,29,13.37,3.97
USG_418,SUB_04206,2025-11-05,5.33,261,25,1.55,3.65
USG_419,SUB_03026,2025-12-19,0.89,469,57,5.11,4.8
USG_420,SUB_04545,2025-11-25,0.13,462,16,3.26,0.74
USG_421,SUB_03101,2025-09-15,3.07,75,58,1.06,21.39
USG_422,SUB_03002,2025-11-06,6.54,235,51,4.16,0.19
USG_423,SUB_01548,2025-11-04,2.0,223,32,0.53,8.21
USG_424,SUB_01217,2025-09-27,0.37,26,21,48.67,0.52
USG_425,SUB_02729,2025-12-31,2.37,485,73,0.22,1.69
USG_426,SUB_00233,2025-09-20,3.14,242,36,10.72,0.53
USG_427,SUB_00057,2025-12-23,4.13,343,95,1.98,4.52
USG_428,SUB_00807,2025-09-10,2.81,15,35,8.63,7.51
USG_429,SUB_00509,2025-12-30,0.58,441,41,8.21,11.43
USG_430,SUB_03355,2025-11-23,0.58,495,31,9.36,3.25
USG_431,SUB_04265,2025-10-14,2.9,431,24,6.66,30.38
USG_432,SUB_02882,2025-11-07,0.36,246,49,5.97,4.37
USG_433,SUB_03466,2025-10-15,2.1,109,25,1.26,1.47
USG_434,SUB_04841,2025-10-20,1.26,194,28,21.56,6.33
USG_435,SUB_02057,2025-10-03,0.53,397,73,24.23,0.59
USG_436,SUB_01735,2025-09-06,1.87,8,50,7.83,0.72
USG_437,SUB_01466,2025-10-07,8.99,157,29,7.17,4.06
USG_438,SUB_00906,2025-12-03,7.01,105,29,4.59,17.01
USG_439,SUB_03576,2025-11-06,1.96,141,20,0.68,1.73
USG_440,SUB_00578,2025-12-11,0.84,375,21,30.72,8.45
USG_441,SUB_03902,2025-10-30,1.76,188,54,7.93,3.77
USG_442,SUB_00356,2025-12-27,6.31,402,75,0.38,1.97
USG_443,SUB_04206,2025-09-23,2.16,491,69,2.08,2.21
USG_444,SUB_03076,2025-11-10,3.64,218,52,7.54,1.9
USG_445,SUB_04406,2025-11-15,16.57,485,65,1.4,9.87
USG_446,SUB_04769,2025-09-28,3.84,183,65,1.75,5.6
USG_447,SUB_00115,2025-09-12,2.01,394,91,28.47,14.41
USG_448,SUB_02234,2025-12-30,0.01,346,39,10.24,17.66
USG_449,SUB_00057,2025-11-12,3.03,265,50,15.18,7.29
USG_450,SUB_01600,2025-12-04,6.16,474,58,3.94,14.02
USG_451,SUB_02609,2025-09-14,2.16,392,55,7.61,7.08
USG_452,SUB_00928,2025-11-01,2.94,440,31,9.0,6.97
USG_453,SUB_03902,2025-10-09,7.46,133,89,12.58,6.36
USG_454,SUB_02981,2025-10-13,10.53,243,75,17.32,2.87
USG_455,SUB_00871,2025-09-24,9.01,21,12,2.26,1.5
USG_456,SUB_02793,2025-11-25,2.8,316,6,4.82,1.13
USG_457,SUB_03914,2025-11-24,1.78,332,5,14.39,0.15
USG_458,SUB_00298,2025-12-03,4.15,56,62,8.42,3.85
USG_459,SUB_00189,2025-11-16,2.59,281,85,16.86,7.88
USG_460,SUB_02072,2025-09-16,0.68,421,58,4.47,5.15
USG_461,SUB_04684,2025-09-17,3.53,347,94,3.65,1.23
USG_462,SUB_00687,2025-10-26,2.21,439,51,5.39,6.78
USG_463,SUB_04174,2025-12-17,1.32,60,71,16.38,9.65
USG_464,SUB_00743,2025-12-17,1.14,476,33,1.87,9.33
USG_465,SUB_04141,2025-10-27,6.96,212,3,2.26,11.18
USG_466,SUB_04298,2025-09-06,3.93,406,1,0.55,14.21
USG_467,SUB_01417,2025-10-23,8.67,129,20,9.17,3.51
USG_468,SUB_04072,2025-11-19,27.95,407,30,6.38,13.37
USG_469,SUB_03278,2025-11-23,13.97,445,40,0.1,12.26
USG_470,SUB_02968,2025-09-23,1.34,331,42,6.71,0.5
USG_471,SUB_01991,2025-10-06,9.14,177,74,5.3,7.19
USG_472,SUB_01683,2025-09-22,4.19,272,82,17.89,3.81
USG_473,SUB_04069,2025-09-23,5.47,290,29,0.55,3.77
USG_474,SUB_04836,2025-11-13,7.44,55,5,15.5,3.7
USG_475,SUB_00689,2025-12-23,0.63,111,1,6.19,1.26
USG_476,SUB_02144,2025-12-15,2.98,127,94,7.8,4.53
USG_477,SUB_01914,2025-10-21,1.84,35,26,6.68,0.18
USG_478,SUB_00273,2025-11-06,10.21,416,46,10.37,3.28
USG_479,SUB_01993,2025-10-09,2.23,49,99,0.85,5.44
USG_480,SUB_01022,2025-11-12,18.46,415,87,8.45,0.24
USG_481,SUB_04506,2025-09-23,1.13,462,68,12.76,1.83
USG_482,SUB_02451,2025-09-07,4.02,89,94,9.25,3.11
USG_483,SUB_01965,2025-09-13,5.19,421,76,2.06,9.14
USG_484,SUB_04396,2025-12-30,5.54,453,99,5.26,2.02
USG_485,SUB_02897,2025-10-17,1.53,6,57,13.87,7.76
USG_486,SUB_02578,2025-12-28,3.14,340,23,5.3,14.35
USG_487,SUB_02960,2025-12-20,0.03,314,43,59.98,7.23
USG_488,SUB_00357,2025-11-02,3.59,81,83,1.85,4.52
USG_489,SUB_00257,2025-11-02,1.41,47,93,25.64,0.09
USG_490,SUB_00207,2025-09-21,17.46,61,74,19.8,20.8
USG_491,SUB_04130,2025-10-24,0.29,365,43,17.54,0.58
USG_492,SUB_04820,2025-09-12,1.56,337,36,0.69,1.3
USG_493,SUB_02350,2025-11-09,15.13,147,24,27.47,5.91
USG_494,SUB_03405,2025-10-29,1.33,62,71,4.95,2.94
USG_495,SUB_00767,2025-09-28,1.37,336,58,8.65,11.49
USG_496,SUB_02284,2025-10-27,3.28,249,81,7.4,2.96
USG_497,SUB_01529,2025-10-08,3.79,393,80,4.8,5.49
USG_498,SUB_04785,2025-11-13,3.4,92,20,19.19,14.33
USG_499,SUB_03289,2025-10-25,4.22,74,9,0.04,0.46
USG_500,SUB_01774,2025-12-09,10.53,65,9,26.57,5.78
USG_501,SUB_04779,2025-09-07,6.46,457,2,2.02,0.79
USG_502,SUB_03198,2025-12-27,2.2,463,25,3.42,5.34
USG_503,SUB_00260,2025-12-06,3.82,208,66,14.81,1.74
USG_504,SUB_04925,2025-11-04,3.65,231,31,4.02,1.03
USG_505,SUB_02785,2025-11-23,1.34,239,35,5.98,2.82
USG_506,SUB_00835,2025-10-20,0.36,395,14,3.43,0.82
USG_507,SUB_02753,2025-11-17,8.5,51,62,9.67,9.07
USG_508,SUB_00354,2025-10-21,13.33,489,1,10.45,4.76
USG_509,SUB_03914,2025-11-17,0.04,27,15,5.12,4.43
USG_510,SUB_01071,2025-10-01,0.32,291,66,10.86,3.64
USG_511,SUB_01799,2025-11-25,0.26,209,76,24.03,5.96
USG_512,SUB_03670,2025-10-13,10.2,162,74,14.13,17.44
USG_513,SUB_02181,2025-11-28,3.35,300,68,18.9,10.71
USG_514,SUB_04560,2025-10-27,3.45,170,54,9.95,3.24
USG_515,SUB_01848,2025-10-12,2.86,480,94,1.83,7.65
USG_516,SUB_03205,2025-10-15,3.58,255,19,1.42,3.19
USG_517,SUB_04126,2025-10-16,0.48,343,40,11.51,9.99
USG_518,SUB_00226,2025-10-05,12.22,87,18,1.28,6.77
USG_519,SUB_01725,2025-12-02,6.19,355,7,32.46,1.72
USG_520,SUB_04088,2025-11-06,13.57,99,71,1.87,0.45
USG_521,SUB_04426,2025-09-25,0.11,155,9,9.73,0.24
USG_522,SUB_00882,2025-11-29,5.61,458,71,9.99,8.83
USG_523,SUB_04887,2025-11-22,8.24,10,76,10.73,5.02
USG_524,SUB_03078,2025-11-07,9.34,381,96,4.69,3.79
USG_525,SUB_01819,2025-09-06,2.1,477,50,3.09,14.07
USG_526,SUB_04469,2025-10-11,1.89,435,25,9.71,7.69
USG_527,SUB_03321,2025-10-17,10.57,429,18,0.9,3.27
USG_528,SUB_01890,2025-12-16,4.05,59,0,8.7,1.73
USG_529,SUB_02591,2025-12-22,3.81,39,78,12.09,0.75
USG_530,SUB_02693,2025-12-16,1.08,16,62,4.7,0.4
USG_531,SUB_04370,2025-10-07,0.24,369,81,13.52,0.83
USG_532,SUB_01853,2025-11-27,5.98,285,97,0.47,0.87
USG_533,SUB_01792,2025-12-28,0.32,96,40,10.22,9.06
USG_534,SUB_00070,2025-10-13,2.18,483,38,16.92,6.02
USG_535,SUB_00504,2025-12-11,10.71,75,31,0.29,9.2
USG_536,SUB_01565,2025-11-08,12.09,137,26,6.23,1.74
USG_537,SUB_04051,2025-12-31,2.18,180,77,10.4,0.46
USG_538,SUB_02151,2025-09-09,2.56,72,86,4.54,1.66
USG_539,SUB_01454,2025-09-20,4.37,298,52,1.59,8.2
USG_540,SUB_02732,2025-11-18,20.19,63,24,19.06,0.34
USG_541,SUB_03943,2025-09-20,3.0,250,52,1.34,2.58
USG_542,SUB_02176,2025-11-20,7.77,234,20,5.25,7.68
USG_543,SUB_02594,2025-12-26,3.02,79,60,2.44,5.08
USG_544,SUB_02883,2025-11-26,0.54,325,39,3.98,1.54
USG_545,SUB_00058,2025-09-26,4.9,353,66,4.16,0.38
USG_546,SUB_02892,2025-12-07,1.87,303,68,26.39,3.97
USG_547,SUB_01403,2025-09-16,4.49,342,88,6.69,10.48
USG_548,SUB_03466,2025-11-02,1.51,64,35,18.92,12.51
USG_549,SUB_02333,2025-09-23,2.42,86,32,8.42,4.94
USG_550,SUB_02227,2025-11-27,3.62,17,72,10.31,9.42
USG_551,SUB_02222,2025-10-27,2.09,301,52,6.04,15.03
USG_552,SUB_03061,2025-10-22,15.29,16,31,0.23,3.23
USG_553,SUB_00407,2025-11-06,4.17,278,26,0.65,0.16
USG_554,SUB_02156,2025-10-12,14.79,40,46,0.52,10.19
USG_555,SUB_04603,2025-12-06,0.7,115,36,3.84,5.8
USG_556,SUB_04919,2025-11-18,2.11,208,27,2.07,23.28
USG_557,SUB_03526,2025-09-22,3.61,161,40,13.49,12.45
USG_558,SUB_04668,2025-09-04,10.72,321,46,0.77,6.23
USG_559,SUB_00153,2025-10-10,2.89,112,29,21.86,0.61
USG_560,SUB_04043,2025-11-10,6.04,124,64,4.54,6.87
USG_561,SUB_01478,2025-11-30,4.81,331,69,13.15,2.57
USG_562,SUB_00046,2025-11-29,0.03,273,84,22.19,23.81
USG_563,SUB_03667,2025-09-28,5.22,481,7,4.99,1.82
USG_564,SUB_03735,2025-11-27,4.3,82,58,8.49,5.32
USG_565,SUB_00533,2025-11-14,1.93,104,65,19.59,14.43
USG_566,SUB_01370,2025-11-16,3.79,67,75,4.5,3.85
USG_567,SUB_04183,2025-12-07,0.3,382,97,9.97,3.25
USG_568,SUB_02008,2025-09-25,0.4,351,75,8.87,15.54
USG_569,SUB_00016,2025-09-26,6.79,492,32,12.41,4.23
USG_570,SUB_00187,2025-10-03,9.44,277,42,1.8,1.04
USG_571,SUB_00040,2025-09-20,3.66,116,79,4.82,2.42
USG_572,SUB_02672,2025-11-08,4.25,301,5,5.49,6.26
USG_573,SUB_00287,2025-11-10,0.19,495,26,7.17,2.05
USG_574,SUB_00200,2025-11-19,2.02,137,20,22.47,8.14
USG_575,SUB_03043,2025-11-04,23.75,262,66,1.3,2.58
USG_576,SUB_04619,2025-10-17,6.3,410,75,2.23,6.91
USG_577,SUB_00384,2025-09-23,1.03,203,4,12.07,2.36
USG_578,SUB_00409,2025-12-16,13.37,41,98,4.53,6.51
USG_579,SUB_01913,2025-11-13,6.19,434,79,1.57,8.18
USG_580,SUB_01193,2025-09-26,6.54,291,18,4.87,13.68
USG_581,SUB_04767,2025-11-18,6.79,77,98,19.61,3.89
USG_582,SUB_02526,2025-09-10,0.44,44,51,10.53,12.52
USG_583,SUB_01404,2025-11-14,5.63,61,65,15.89,3.15
USG_584,SUB_02994,2025-09-23,1.62,86,85,2.77,5.2
USG_585,SUB_02706,2025-09-09,8.59,475,67,17.94,12.38
USG_586,SUB_00034,2025-12-10,3.71,237,80,3.63,1.26
USG_587,SUB_03571,2025-09-29,1.31,424,5,3.28,1.94
USG_588,SUB_01703,2025-11-06,6.74,321,95,1.91,1.74
USG_589,SUB_01406,2025-10-13,1.74,362,23,21.8,0.35
USG_590,SUB_01023,2025-09-05,5.41,290,97,1.4,5.38
USG_591,SUB_03104,2025-10-27,3.7,87,54,6.29,6.97
USG_592,SUB_04091,2025-09-17,3.48,385,96,3.46,2.96
USG_593,SUB_01134,2025-12-18,6.75,192,77,3.43,17.83
USG_594,SUB_03561,2025-10-23,6.76,437,15,5.55,1.05
USG_595,SUB_00583,2025-10-13,4.24,460,60,13.92,5.84
USG_596,SUB_00406,2025-12-25,0.71,114,77,12.8,0.11
USG_597,SUB_04322,2025-11-30,2.63,362,93,20.18,1.19
USG_598,SUB_04465,2025-11-22,18.36,62,36,11.69,1.56
USG_599,SUB_01467,2025-09-30,1.27,465,11,0.99,3.57
USG_600,SUB_02043,2025-10-28,1.38,144,79,16.38,2.73
USG_601,SUB_01337,2025-12-31,1.41,278,28,7.44,7.87
USG_602,SUB_03179,2025-09-15,1.47,173,62,1.12,2.73
USG_603,SUB_02136,2025-10-01,2.51,3,20,15.88,13.04
USG_604,SUB_04728,2025-09-25,12.75,122,77,1.12,6.31
USG_605,SUB_00525,2025-10-16,0.58,85,4,6.34,3.88
USG_606,SUB_04622,2025-12-19,13.0,12,41,1.37,4.84
USG_607,SUB_04955,2025-11-12,1.26,297,67,0.32,11.02
USG_608,SUB_00679,2025-12-06,3.36,214,50,1.1,2.34
USG_609,SUB_04600,2025-10-09,9.15,410,46,9.13,6.18
USG_610,SUB_04775,2025-12-29,6.84,381,0,3.67,2.65
USG_611,SUB_01338,2025-12-31,20.98,182,55,11.11,3.77
USG_612,SUB_04717,2025-10-20,1.46,32,39,2.35,0.84
USG_613,SUB_00221,2025-11-06,1.47,495,49,0.87,2.79
USG_614,SUB_02316,2025-12-24,6.45,70,40,16.07,7.02
USG_615,SUB_02335,2025-09-08,19.37,46,44,4.91,1.34
USG_616,SUB_04055,2025-09-28,23.0,185,46,13.29,2.05
USG_617,SUB_03309,2025-12-28,0.78,457,52,8.96,16.15
USG_618,SUB_02546,2025-10-24,19.04,447,28,8.48,1.9
USG_619,SUB_02899,2025-12-06,0.19,192,47,13.04,5.36
USG_620,SUB_02417,2025-12-15,0.99,334,74,2.61,0.33
USG_621,SUB_04350,2025-09-15,5.12,282,43,13.5,5.65
USG_622,SUB_04704,2025-11-17,3.14,240,97,12.56,1.33
USG_623,SUB_03457,2025-11-02,5.04,418,40,11.47,1.19
USG_624,SUB_02061,2025-10-15,1.41,126,59,24.48,11.14
USG_625,SUB_00547,2025-10-12,3.54,180,96,5.01,1.23
USG_626,SUB_03324,2025-10-07,6.51,232,47,14.72,5.96
USG_627,SUB_00141,2025-09-07,1.01,104,50,40.05,0.93
USG_628,SUB_02120,2025-10-30,13.83,321,0,1.23,1.54
USG_629,SUB_02443,2025-11-11,8.36,102,55,2.63,1.43
USG_630,SUB_03555,2025-09-20,6.91,257,28,16.77,3.78
USG_631,SUB_01742,2025-10-15,5.78,214,80,13.16,1.52
USG_632,SUB_00706,2025-12-04,0.92,404,67,1.64,3.83
USG_633,SUB_04081,2025-10-18,11.94,23,64,2.82,10.27
USG_634,SUB_02344,2025-10-04,3.94,144,42,25.34,2.38
USG_635,SUB_04119,2025-09-20,0.56,210,63,25.4,2.92
USG_636,SUB_01039,2025-12-17,13.21,282,42,2.0,0.9
USG_637,SUB_02541,2025-10-16,5.2,440,75,0.86,0.45
USG_638,SUB_04034,2025-09-22,8.47,445,25,14.06,26.33
USG_639,SUB_00725,2025-12-18,3.95,446,55,7.32,1.83
USG_640,SUB_00663,2025-10-26,8.99,225,54,0.23,4.9
USG_641,SUB_03423,2025-11-15,9.76,119,2,0.87,17.69
USG_642,SUB_02134,2025-09-26,4.12,388,83,21.95,11.07
USG_643,SUB_02886,2025-12-10,3.28,176,7,0.13,10.34
USG_644,SUB_03059,2025-12-10,4.2,226,17,2.84,0.09
USG_645,SUB_03418,2025-11-22,0.46,283,59,1.56,12.33
USG_646,SUB_03343,2025-10-09,12.35,362,97,13.12,1.32
USG_647,SUB_02757,2025-09-13,9.28,92,20,1.92,13.53
USG_648,SUB_03279,2025-12-30,5.72,154,28,6.26,20.75
USG_649,SUB_00604,2025-10-03,4.9,434,12,11.55,2.92
USG_650,SUB_02889,2025-10-22,0.28,463,98,18.72,2.01
USG_651,SUB_04689,2025-09-12,0.04,225,43,28.55,0.64
USG_652,SUB_01429,2025-12-19,1.78,68,20,6.07,0.79
USG_653,SUB_03419,2025-10-31,14.51,216,56,13.27,5.54
USG_654,SUB_01212,2025-10-10,7.99,30,34,23.7,12.35
USG_655,SUB_01460,2025-10-21,3.38,333,78,11.91,11.31
USG_656,SUB_02794,2025-09-26,4.23,137,12,4.83,5.28
USG_657,SUB_02058,2025-11-02,7.61,206,41,2.27,4.7
USG_658,SUB_02280,2025-11-06,1.02,477,60,0.22,4.82
USG_659,SUB_02755,2025-11-15,4.44,263,14,4.17,1.55
USG_660,SUB_04036,2025-09-19,3.03,304,69,7.63,0.04
USG_661,SUB_04450,2025-11-10,11.37,472,81,4.11,3.94
USG_662,SUB_01706,2025-10-15,2.84,59,75,0.28,2.28
USG_663,SUB_04750,2025-09-21,3.26,350,59,5.65,5.25
USG_664,SUB_02847,2025-11-27,7.41,412,79,35.71,17.87
USG_665,SUB_03238,2025-10-23,0.77,360,14,1.59,2.02
USG_666,SUB_03304,2025-09-26,2.89,465,99,1.8,2.53
USG_667,SUB_00626,2025-12-01,22.06,254,4,24.24,4.23
USG_668,SUB_02573,2025-09-10,0.22,107,1,8.05,5.81
USG_669,SUB_00659,2025-10-29,17.65,310,28,8.47,5.79
USG_670,SUB_02658,2025-09-28,2.19,481,80,1.96,0.19
USG_671,SUB_01503,2025-10-31,0.43,153,25,12.25,3.26
USG_672,SUB_01414,2025-10-06,11.58,330,11,10.52,5.94
USG_673,SUB_01713,2025-09-12,4.77,288,79,12.37,1.75
USG_674,SUB_04847,2025-09-06,3.35,367,28,0.19,1.85
USG_675,SUB_03381,2025-09-07,10.89,190,25,23.18,2.91
USG_676,SUB_03803,2025-10-11,5.02,236,42,2.34,0.9
USG_677,SUB_01158,2025-11-28,13.56,259,14,1.24,1.28
USG_678,SUB_00547,2025-10-24,1.28,140,17,22.65,9.33
USG_679,SUB_01377,2025-10-19,2.35,431,59,2.2,0.96
USG_680,SUB_03600,2025-12-24,1.34,199,88,1.81,8.43
USG_681,SUB_04573,2025-09-08,13.1,313,74,13.04,15.86
USG_682,SUB_04389,2025-12-31,4.45,112,33,7.36,5.58
USG_683,SUB_02220,2025-12-30,8.2,125,94,9.32,2.08
USG_684,SUB_01418,2025-10-08,5.56,214,22,7.01,7.33
USG_685,SUB_04832,2025-10-14,2.3,0,96,27.79,9.05
USG_686,SUB_00607,2025-11-07,4.1,338,51,42.39,8.2
USG_687,SUB_03494,2025-11-19,3.61,79,2,0.11,8.14
USG_688,SUB_02105,2025-11-04,3.47,342,39,11.77,1.41
USG_689,SUB_00505,2025-10-26,9.64,479,83,11.27,10.35
USG_690,SUB_02884,2025-10-10,11.81,485,65,10.87,0.19
USG_691,SUB_01500,2025-12-05,0.91,320,86,10.95,3.67
USG_692,SUB_00300,2025-11-05,1.51,173,44,7.46,0.51
USG_693,SUB_01318,2025-11-14,1.96,185,7,3.05,1.37
USG_694,SUB_03001,2025-10-04,0.23,287,34,0.51,1.53
USG_695,SUB_00411,2025-10-23,1.14,19,23,5.74,4.69
USG_696,SUB_02908,2025-10-03,30.14,453,36,2.03,4.54
USG_697,SUB_02681,2025-09-28,0.83,166,60,9.04,5.55
USG_698,SUB_00511,2025-11-16,10.81,192,90,49.49,3.59
USG_699,SUB_03981,2025-10-24,15.48,173,5,2.04,4.69
USG_700,SUB_04996,2025-11-30,8.13,382,91,7.02,12.27
USG_701,SUB_04333,2025-12-19,8.64,336,71,10.7,13.3
USG_702,SUB_00251,2025-10-31,1.58,206,85,6.27,11.47
USG_703,SUB_03778,2025-10-29,0.24,341,58,6.51,0.54
USG_704,SUB_04988,2025-12-04,9.67,57,51,12.54,6.95
USG_705,SUB_02549,2025-11-05,0.68,107,68,12.03,3.49
USG_706,SUB_00726,2025-10-09,17.17,486,35,0.89,2.0
USG_707,SUB_01267,2025-10-12,2.84,449,99,3.72,1.39
USG_708,SUB_03147,2025-12-23,6.7,56,20,11.09,1.42
USG_709,SUB_03312,2025-11-19,0.0,167,25,4.77,3.08
USG_710,SUB_03618,2025-10-25,1.02,310,19,14.56,0.34
USG_711,SUB_04930,2025-09-07,0.99,36,32,4.86,0.89
USG_712,SUB_03368,2025-12-31,0.39,147,64,2.14,6.41
USG_713,SUB_01972,2025-09-24,0.02,240,55,26.38,1.69
USG_714,SUB_01290,2025-09-17,1.0,413,63,8.9,4.08
USG_715,SUB_04483,2025-10-13,7.26,273,50,3.97,2.97
USG_716,SUB_02784,2025-11-21,0.99,243,21,1.92,0.95
USG_717,SUB_04254,2025-12-27,9.0,346,88,59.19,8.05
USG_718,SUB_02819,2025-09-23,3.25,148,19,20.53,0.91
USG_719,SUB_00945,2025-12-07,0.61,398,67,5.89,5.7
USG_720,SUB_01506,2025-09-24,14.46,153,7,1.5,8.93
USG_721,SUB_00878,2025-12-05,3.67,1,71,1.27,1.23
USG_722,SUB_02356,2025-10-31,9.25,103,14,8.36,2.18
USG_723,SUB_03981,2025-09-28,4.76,112,54,8.77,0.02
USG_724,SUB_02063,2025-09-13,1.74,19,25,12.72,12.07
USG_725,SUB_04559,2025-10-13,6.52,239,24,15.62,3.96
USG_726,SUB_01149,2025-10-20,3.29,45,59,8.53,5.95
USG_727,SUB_00815,2025-11-06,14.06,270,27,11.06,6.68
USG_728,SUB_03932,2025-09-09,1.95,90,53,7.83,25.39
USG_729,SUB_02032,2025-11-11,8.23,430,72,3.71,0.04
USG_730,SUB_01594,2025-10-18,1.43,496,25,5.67,3.55
USG_731,SUB_04204,2025-12-22,2.06,295,30,6.6,6.94
USG_732,SUB_01575,2025-12-08,1.67,377,81,21.01,16.56
USG_733,SUB_00976,2025-11-14,9.68,110,65,10.8,4.74
USG_734,SUB_03615,2025-09-12,8.24,48,81,5.75,8.42
USG_735,SUB_01783,2025-10-21,2.44,31,84,7.49,0.96
USG_736,SUB_04442,2025-12-06,12.15,339,20,5.2,0.69
USG_737,SUB_02936,2025-09-29,6.32,465,57,5.7,6.55
USG_738,SUB_04398,2025-12-15,0.56,156,41,8.67,3.78
USG_739,SUB_03087,2025-12-07,0.96,74,80,18.16,14.01
USG_740,SUB_00242,2025-11-20,4.0,104,61,23.7,0.08
USG_741,SUB_00036,2025-10-28,2.18,271,18,5.68,1.56
USG_742,SUB_04130,2025-11-14,7.63,305,27,0.41,1.32
USG_743,SUB_02776,2025-09-29,5.64,250,67,1.31,4.87
USG_744,SUB_04750,2025-10-12,4.75,118,49,16.32,0.68
USG_745,SUB_03781,2025-12-25,7.86,434,52,10.53,0.57
USG_746,SUB_00065,2025-12-06,3.1,199,31,1.96,3.2
USG_747,SUB_01533,2025-12-04,1.49,331,29,0.15,2.49
USG_748,SUB_00108,2025-12-24,0.12,422,94,3.06,1.6
USG_749,SUB_01726,2025-12-11,1.91,356,32,8.56,11.19
USG_750,SUB_02431,2025-12-21,3.92,376,38,20.07,0.93
USG_751,SUB_04701,2025-10-14,17.47,328,80,8.92,0.67
USG_752,SUB_02271,2025-09-21,11.04,385,49,16.83,2.25
USG_753,SUB_01305,2025-11-20,2.97,468,61,4.79,3.68
USG_754,SUB_04497,2025-11-08,2.15,409,26,0.72,1.41
USG_755,SUB_02039,2025-09-19,0.49,195,60,8.89,8.21
USG_756,SUB_00753,2025-11-04,5.09,329,6,6.22,5.49
USG_757,SUB_04166,2025-12-28,3.41,304,2,16.77,3.62
USG_758,SUB_03388,2025-11-01,0.16,28,77,2.16,3.06
USG_759,SUB_03658,2025-09-18,0.99,140,43,10.81,0.48
USG_760,SUB_02220,2025-12-14,2.11,478,42,23.73,1.12
USG_761,SUB_03938,2025-09-28,29.26,478,25,6.91,13.28
USG_762,SUB_01935,2025-11-03,4.17,228,84,8.01,2.34
USG_763,SUB_00919,2025-11-05,2.6,292,10,0.16,0.94
USG_764,SUB_01494,2025-10-01,3.44,116,2,0.67,5.52
USG_765,SUB_01066,2025-12-19,0.71,480,74,27.48,2.32
USG_766,SUB_00624,2025-10-18,6.86,39,0,24.06,22.39
USG_767,SUB_00512,2025-10-04,10.1,258,83,33.65,6.6
USG_768,SUB_04286,2025-10-13,8.09,297,65,28.38,7.77
USG_769,SUB_04959,2025-11-10,17.95,249,18,13.23,2.65
USG_770,SUB_00324,2025-12-13,10.61,260,88,1.84,7.95
USG_771,SUB_04992,2025-11-09,3.14,437,93,1.05,5.37
USG_772,SUB_03112,2025-12-24,0.2,147,99,1.95,2.35
USG_773,SUB_04889,2025-09-23,2.2,359,9,2.67,1.23
USG_774,SUB_00390,2025-09-06,0.66,342,22,27.43,3.79
USG_775,SUB_03021,2025-12-03,8.13,423,41,8.48,5.48
USG_776,SUB_01345,2025-11-03,9.83,55,94,25.43,4.98
USG_777,SUB_01016,2025-12-21,2.62,274,71,1.47,0.64
USG_778,SUB_04617,2025-11-07,0.72,441,55,3.28,2.42
USG_779,SUB_00017,2025-11-05,7.22,296,95,2.27,4.78
USG_780,SUB_03423,2025-10-28,2.22,440,47,19.87,3.12
USG_781,SUB_01606,2025-11-22,3.64,232,34,1.76,2.64
USG_782,SUB_00586,2025-11-10,0.08,155,65,4.31,11.45
USG_783,SUB_01414,2025-12-20,8.27,16,45,7.4,6.1
USG_784,SUB_01743,2025-12-07,16.64,5,98,4.09,2.93
USG_785,SUB_00641,2025-12-16,4.17,356,65,1.61,0.82
USG_786,SUB_02688,2025-09-07,1.12,273,82,9.52,0.97
USG_787,SUB_04232,2025-11-14,4.48,251,81,7.87,6.66
USG_788,SUB_00542,2025-12-23,13.22,445,74,5.71,1.29
USG_789,SUB_03170,2025-12-21,2.2,39,57,1.55,3.84
USG_790,SUB_03116,2025-12-23,6.52,93,32,30.45,1.42
USG_791,SUB_04573,2025-09-27,9.35,452,41,20.23,0.06
USG_792,SUB_04226,2025-11-12,0.9,280,55,10.38,1.57
USG_793,SUB_04974,2025-12-09,3.05,453,19,1.21,3.82
USG_794,SUB_03796,2025-09-16,0.07,412,57,10.61,7.88
